,word,category,lexical_class,period0,period1,period2,period3,period4,period5
0,bite,action_words,verbs,0.31417713667217056,0.2634997297274439,0.2372924502938986,0.22632056241855025,0.23201195299625396,0.23247172981500625
1,blow,action_words,verbs,0.16276342123746873,0.15417369715869428,0.14849834242149404,0.14383313972502948,0.13702439575603134,0.14672587858512998
2,break,action_words,verbs,0.2939902227371931,0.24500054493546486,0.2517363876104355,0.25496132946328115,0.2823623505077864,0.24042781244497746
3,bring,action_words,verbs,0.3327394600957632,0.24404164804145695,0.2971160592511296,0.28238990275483383,0.265812785923481,0.2856163836084306
4,build,action_words,verbs,0.19947562599554658,0.1897681901231408,0.17817725175991656,0.1736013615798009,0.1692985792644322,0.16974121648818255
5,bump,action_words,verbs,0.2151967592929539,0.1998638106804145,0.21327438048626246,0.20913693975461156,0.1780419931992104,0.2697068378329277
6,buy,action_words,verbs,0.2976336631923914,0.3433670111000538,0.2515724395401776,0.2692466572392732,0.2545183854177594,0.25935659743845463
7,carry,action_words,verbs,0.20681772318979105,0.25138869175785467,0.22095589861273765,0.18957045627757907,0.18489822117905869,0.1553982488811016
8,catch,action_words,verbs,0.21729718540844165,0.18454727604985238,0.24548074877575823,0.19141428414732217,0.2248518337544642,0.19264391623437405
9,chase,action_words,verbs,0.16001036651432515,0.17924489404417968,0.15991121220091978,0.16485528378850883,0.1381122125312686,0.1866703148146993
10,clap,action_words,verbs,0.18665187462772193,0.19410884641110898,0.18570765519612714,0.1785499575547874,0.2214749451530607,0.22945842519402504
11,clean,action_words,verbs,0.23146738268827138,0.2807284526526928,0.25112274681266983,0.3165681757032871,0.2586523998332651,0.2836281433701515
12,climb,action_words,verbs,0.2555404856801033,0.2199004261288792,0.22814532294869422,0.2615966356702541,0.2688022503629327,0.23241657055914403
13,close,action_words,verbs,0.1662714110687375,0.1649965386837721,0.16525892317295074,0.1812214935688596,0.16504661440849305,0.13977295039221643
14,cook,action_words,verbs,0.37456018701195715,0.341341745480895,0.3318131868727505,0.34988079102415787,0.39629321098327636,0.364554351195693
15,cover,action_words,verbs,0.13876159032806754,0.17659927139941015,0.1719822036592584,0.15434996999408068,0.1597013769671321,0.14726349106058478
16,cry,action_words,verbs,0.24199223812473447,0.2557221926748753,0.25672646779567004,0.2627248052093718,0.27286494797781896,0.28101169392466546
17,cut,action_words,verbs,0.20341629795730115,0.18081510839983822,0.19465658478438855,0.21353758499026299,0.21994115300476552,0.18596439696848394
18,dance,action_words,verbs,0.23831288367509842,0.25498808845877646,0.21935170849687174,0.24164885380550435,0.2752436058301675,0.2849952664691955
19,draw,action_words,verbs,0.1939131511375308,0.1722788354381919,0.18822781443595887,0.19935008976608515,0.169236889667809,0.1810216256662419
20,drive,action_words,verbs,0.1711315316589255,0.15517410884300867,0.19707780554890633,0.1536313281639626,0.16666477761770548,0.16853513352965055
21,drop,action_words,verbs,0.18948918094651568,0.14910368593409656,0.2200138572799532,0.20787602085620166,0.19151033709446588,0.1530417524278164
22,dry,action_words,verbs,0.2629069935530424,0.23601353599836952,0.2665097231143399,0.30862434282898904,0.24151083678007126,0.3013776894658804
23,dump,action_words,verbs,0.21635341262444854,0.18583895415067672,0.20466145724058152,0.2554543029516935,0.25073159568839604,0.2634683482741055
24,eat,action_words,verbs,0.39145548567175864,0.2955417692661285,0.2930050157010555,0.3570238284766674,0.3465508550405502,0.2880682356655598
25,fall,action_words,verbs,0.2160048458333078,0.1846866981290719,0.2293779359144323,0.23386269690174805,0.22175182323706777,0.2417329807618731
26,feed,action_words,verbs,0.18311812604467073,0.16606991386248005,0.17983989351812532,0.19925291444125928,0.2154559132953485,0.22028225101530552
27,find,action_words,verbs,0.33056783225191266,0.3050629373639822,0.3025516986846924,0.28984410790726545,0.2850101821124554,0.2690755998715758
28,finish,action_words,verbs,0.14342902473321087,0.10453842503621298,0.10237413365393877,0.14158672576441483,0.1489539581694101,0.11508059109512128
29,fit,action_words,verbs,0.18737216254598216,0.16805241648107766,0.1618136178702116,0.14047765713185073,0.18053214761771655,0.14988942500694016
30,fix,action_words,verbs,0.22067851275205613,0.23399059391684002,0.22759739607572554,0.26625722215363856,0.22631303181773738,0.21445949257988678
31,get,action_words,verbs,0.34761241313658264,0.36757612062825096,0.39246013838993876,0.37831589248445296,0.3569395603502498,0.37807772494852543
32,give,action_words,verbs,0.2851428402587771,0.2995616843923926,0.2819695448502898,0.2860048711299896,0.23855126574635505,0.3168840490281582
33,go,action_words,verbs,0.32265034843893614,0.30728109531542835,0.34876331048352377,0.3296252124839359,0.3066965825855732,0.24794884075721105
34,hate,action_words,verbs,0.23263204023241996,0.1780079087536586,0.14720724276266992,0.16874735951423644,0.19647041261196135,0.21909311739727855
35,have,action_words,verbs,0.33210843308445287,0.33026500733103603,0.3410916289216594,0.3772710096091032,0.37126494695742923,0.3033700322266668
36,hear,action_words,verbs,0.30931262113153934,0.31931890586489126,0.31546057006344197,0.3504445348915301,0.3240793221875241,0.309509551897645
37,help,action_words,verbs,0.15252560397817028,0.18619928815785577,0.16012113962910676,0.11653467399232528,0.18182838100351786,0.1461194140429143
38,hide,action_words,verbs,0.1841007586568594,0.22599784912247406,0.23025475089487277,0.20963261127471924,0.19945009369403124,0.1990405250536768
39,hit,action_words,verbs,0.26279438183539444,0.1966276667598221,0.24812952346271938,0.21274901632415621,0.2517999630225332,0.22279652187393773
40,hold,action_words,verbs,0.3087583787739277,0.25651370799168943,0.2759946510195732,0.21010049260221422,0.20715249594497054,0.2659407317834465
41,hug,action_words,verbs,0.27138127096825176,0.25925266487818016,0.24439102990759742,0.2834222982327143,0.25184835318256826,0.262153440008038
42,hurry,action_words,verbs,0.1917951957633098,0.17658891485017889,0.17673477996140718,0.19634791711966196,0.2169530932840548,0.23695357537104023
43,jump,action_words,verbs,0.23847521636635066,0.2530108321458101,0.21849429327994585,0.2618584607384707,0.23528461177882395,0.22751755826175213
44,kick,action_words,verbs,0.16888287290930748,0.16188123878091573,0.15524552161805333,0.19851163424113216,0.14179520877568344,0.1643424340964932
45,kiss,action_words,verbs,0.26853385019219583,0.2828444022452459,0.2606571529759094,0.2612965390743578,0.2601283786489683,0.19732395000755787
46,knock,action_words,verbs,0.20936776798120454,0.1785419648023028,0.25227991447729226,0.19972638599574566,0.21727427020668982,0.23153208531929473
47,lick,action_words,verbs,0.2983598906546831,0.2816279165838894,0.2663546033203602,0.2931399833410978,0.2616636107675731,0.25046888664364814
48,like,action_words,verbs,0.3716838202542729,0.3636389167772399,0.3268373492691252,0.3700161105708072,0.3154522215618807,0.36410448234528303
49,listen,action_words,verbs,0.318670103032338,0.2622965927186765,0.2584628272801638,0.314728781580925,0.2883678543332376,0.22026526596811083
50,look,action_words,verbs,0.2751033348031342,0.2647278093629413,0.28171163201332095,0.31728597836835043,0.2689096166441838,0.27635413909760803
51,love,action_words,verbs,0.29144855588674545,0.3004087172448635,0.27786435953834476,0.2713707114259402,0.28044577531124415,0.27766313491498723
52,make,action_words,verbs,0.2892298786079182,0.25635674442438516,0.24441376514732838,0.27997658094939065,0.30063115410944996,0.2654577385830252
53,open,action_words,verbs,0.18665731716901063,0.18713415125384927,0.2107054847292602,0.2133816928602755,0.19297435600310564,0.19193192226812245
54,paint,action_words,verbs,0.26550067961215973,0.2020804571919143,0.22426172215491533,0.18338319743052126,0.18802469060756266,0.2042635616503264
55,pick,action_words,verbs,0.2273389593594604,0.27630649507045746,0.1876618140622189,0.22069953382015228,0.23139710128307342,0.24107732828706502
56,play,action_words,verbs,0.2037240796183285,0.20213842654929443,0.21346321319671055,0.21386772642532983,0.2040359854698181,0.18617565224045202
57,pour,action_words,verbs,0.2236928302598627,0.22901578210294246,0.23230184502899648,0.2309695277363062,0.23355963565409182,0.21669853581115603
58,pretend,action_words,verbs,0.2224937942075102,0.2224833005004459,0.1795850560069084,0.18892577427782511,0.21254343166947365,0.18731402233242989
59,pull,action_words,verbs,0.32965027187999923,0.2820660188794136,0.1968538736924529,0.2958289933390915,0.29553664279611486,0.2674255716173272
60,push,action_words,verbs,0.21860446437801184,0.23753086384385824,0.2324829414780987,0.24300719797611237,0.2263832858039273,0.240780729212259
61,put,action_words,verbs,0.32582733146846293,0.2939253343269229,0.34063966274261476,0.31809518076479437,0.3125766683369875,0.30929132774472234
62,read,action_words,verbs,0.27346582808776904,0.179097559891249,0.2305799823254347,0.24456750836811567,0.17964640790596603,0.2471005388846
