,word,category,lexical_class,period0,period1,period2,period3,period4
22,dry,action_words,verbs,0.2585627123713493,0.21226594038307667,0.3129111592258726,0.238326292236646,0.2292527829607328
23,dump,action_words,verbs,0.21492962737878163,0.20138655453920365,0.20114319771528244,0.23914461235205334,0.20504719329377016
24,eat,action_words,verbs,0.33400003079857143,0.3490035762389501,0.31843458116054535,0.2712606951594353,0.2646270185709
25,fall,action_words,verbs,0.14813332818448544,0.25844065978058745,0.1810394975428398,0.23775513495008152,0.16707625931927136
26,feed,action_words,verbs,0.1747752162317435,0.22870833639587676,0.21182517955700556,0.13983949422836303,0.1569658433397611
27,find,action_words,verbs,0.2570523291027972,0.27850075215101244,0.27656880219777424,0.26137846348186333,0.11159316984315713
28,finish,action_words,verbs,0.11170112192630768,0.09469200269534038,0.11269896011799574,0.1424688994884491,0.11775803565979004
29,fit,action_words,verbs,0.1380640077094237,0.15965882409363985,0.1579030781984329,0.11697408988450965,0.132085170596838
30,fix,action_words,verbs,0.17094677899565017,0.21595614304145178,0.19220688541730244,0.19142945607503256,0.19960383872191112
31,get,action_words,verbs,0.3054037322600683,0.35452880163987477,0.33496656715869905,0.3554542862943241,0.30503107185165085
32,give,action_words,verbs,0.3291520486984934,0.2000253445335797,0.15697521945604911,0.19935673209173338,0.25980995744466784
33,go,action_words,verbs,0.2216312394787868,0.268557215907744,0.22357647280607904,0.2331250464277608,0.24174965066569193
34,hate,action_words,verbs,0.218845718141113,0.1394450226177772,0.19881439784711058,0.1773306523848857,0.17825146125895636
35,have,action_words,verbs,0.29101635714372,0.309618083227958,0.312934758571478,0.29744345269032885,0.2948030342658361
36,hear,action_words,verbs,0.3116094892701277,0.28363705972830455,0.27853077799081805,0.37343900501728056,0.3344248096148173
37,help,action_words,verbs,0.13181439627494132,0.13237255463997524,0.17116586247888896,0.17087197477618854,0.1817700910071532
38,hide,action_words,verbs,0.18060872554779053,0.15175954550504683,0.1246504859466638,0.13535233363509178,0.11443035658448934
39,hit,action_words,verbs,0.15369140070218307,0.20840811418990293,0.22308534483114878,0.18143421808878582,0.2334067624594484
40,hold,action_words,verbs,0.27566659823060036,0.22177206325743878,0.2391711244216332,0.2564589634537697,0.20598818163077037
41,hug,action_words,verbs,0.27241880393454004,0.25799888515701663,0.24006244024405113,0.27079478318669964,0.24709999418029419
42,hurry,action_words,verbs,0.1666888759604522,0.20409578482309979,0.2513279863275014,0.19436179337402185,0.15708475400294578
43,jump,action_words,verbs,0.16275819689035415,0.2714624310533206,0.23024432534972827,0.19285446057717007,0.20066074494804656
44,kick,action_words,verbs,0.1610825119007911,0.18455465109302446,0.15059601941279002,0.20779913238116673,0.17344248630106449
45,kiss,action_words,verbs,0.22601269504853658,0.2763213412119792,0.2214795837977103,0.2848466304796083,0.2542073704036219
46,knock,action_words,verbs,0.17834116247567264,0.18575070987987732,0.18036115329180444,0.165544027586778,0.15206209520498912
47,lick,action_words,verbs,0.2369471676647663,0.2500920423439571,0.285455925265948,0.2971546312173208,0.3006950413187345
48,like,action_words,verbs,0.33086186945438384,0.28233383170195986,0.3521064395705859,0.29076217859983444,0.3098406046628952
49,listen,action_words,verbs,0.29260461325091974,0.23235162682831287,0.28267423808574677,0.2142444558441639,0.2598531037569046
50,look,action_words,verbs,0.16616469604725187,0.26997945209344226,0.2508208608398071,0.24345684264387404,0.24085928819009236
51,love,action_words,verbs,0.21996456650750978,0.1955426838248968,0.30361370742321014,0.31599671794817996,0.1949750115474065
52,make,action_words,verbs,0.1965484536652054,0.2420476603188685,0.18183224017803484,0.20110156759619713,0.23131002510587376
53,open,action_words,verbs,0.18481017605712016,0.19507483889659247,0.20975130477121898,0.21216243654489517,0.20545010321906634
54,paint,action_words,verbs,0.15913592372089624,0.16907834758361182,0.22363499626517297,0.19350352628777426,0.15923000375429788
55,pick,action_words,verbs,0.16502285450696946,0.21632372438907624,0.17180265885378634,0.21330447047948836,0.16621070727705956
56,play,action_words,verbs,0.20196309446224145,0.23101457009712856,0.2131006419658661,0.1965091695388158,0.19582971911877395
57,pour,action_words,verbs,0.18464904588957629,0.22298920551935833,0.18302733164567214,0.2091029147307078,0.1987401694059372
58,pretend,action_words,verbs,0.14159772594769796,0.12899156027872646,0.21354633631805578,0.16270721144974232,0.15982966996463283
59,pull,action_words,verbs,0.20912049524486065,0.23438256805141766,0.24894809297152928,0.2799927440782388,0.1260377344985803
60,push,action_words,verbs,0.1905798651278019,0.2554715211192767,0.21087113741253102,0.2452119598786036,0.18943950509031612
61,put,action_words,verbs,0.2640953127826963,0.2631182178322758,0.22450313258629578,0.22473638951778413,0.18129822264115017
62,read,action_words,verbs,0.20489823445677757,0.2249464156726996,0.23435379192233086,0.21818840876221657,0.27539320004483064
63,ride,action_words,verbs,0.25153093971312046,0.3066171129544576,0.30941546658674873,0.24852344493071238,0.2483701412876447
64,rip,action_words,verbs,0.20675699998225486,0.23216582213838896,0.24734855781901965,0.18318851904145309,0.23547684401273727
65,run,action_words,verbs,0.15702980409065884,0.16991179548203944,0.19172483856479328,0.17112772315740585,0.14104825644088642
66,say,action_words,verbs,0.14413622207939625,0.16115918569266796,0.25308922735544354,0.22326711033071792,0.21137319304622137
67,see,action_words,verbs,0.379655774969321,0.3746707322342055,0.3169961715383189,0.44437597904886517,0.3404336007578032
68,shake,action_words,verbs,0.19727486371994019,0.13637528580923874,0.17000567227868096,0.19203059734510525,0.15333744486172993
69,share,action_words,verbs,0.07461472514730233,0.1028387498642717,0.11832272407731839,0.07885837284001437,0.11077044059832891
70,show,action_words,verbs,0.20555012061127595,0.13926797186334927,0.13853583112359047,0.15693777824441593,0.15127482203145823
71,sing,action_words,verbs,0.30189184615245235,0.24106146345535914,0.2835320199911411,0.26048099224766097,0.2865292027592659
72,sit,action_words,verbs,0.3141816833189556,0.31711538235346476,0.2511564732662269,0.22263633211453757,0.2333843044936657
73,skate,action_words,verbs,0.18519633928579943,0.1360962261756261,0.12926787547767163,0.07950204876916749,0.16215037604173024
74,sleep,action_words,verbs,0.29963502803674114,0.35704172030091286,0.26590921385930133,0.2605804806309087,0.2795426120360692
75,smile,action_words,verbs,0.2250426353088447,0.2394704520702362,0.18837413601577283,0.20636105065544447,0.23081451867307937
76,spill,action_words,verbs,0.12712637853941747,0.11260348272820314,0.12038229151882908,0.199094703545173,0.12441781684756278
77,splash,action_words,verbs,0.2015278120835622,0.19903462380170822,0.14160987387100857,0.15948669372924737,0.15522639825940132
78,stand,action_words,verbs,0.14558521152607032,0.20650646984577178,0.1828389513705458,0.1289730928838253,0.15698335965474447
79,stay,action_words,verbs,0.15491819993725844,0.2370530441403389,0.16951401132558072,0.16375424260539667,0.19201974357877458
80,stop,action_words,verbs,0.1608768567442894,0.17361626428152835,0.18861889573080198,0.16562402582106492,0.21095674139048373
81,sweep,action_words,verbs,0.13852694885184366,0.09793507953484853,0.1550418642659982,0.09682703105111917,0.09995279759168625
82,swim,action_words,verbs,0.2309308836857478,0.304217042028904,0.23472581213961044,0.18064345916112265,0.17877375905712445
83,take,action_words,verbs,0.20835270044895318,0.2830510263641675,0.24945302171011766,0.24390163059745515,0.3109785946352141
84,talk,action_words,verbs,0.26535421460866926,0.28288650314013164,0.2888003006577492,0.34290922383467354,0.2979692737261454
85,taste,action_words,verbs,0.21453459417590728,0.2520687138040861,0.2969573358694712,0.218387658149004,0.25742119252681733
86,tear,action_words,verbs,0.17178017230561146,0.2004207252835234,0.24876271933317184,0.17359115582491672,0.16533203621705372
87,think,action_words,verbs,0.3249431483447552,0.41747195919354757,0.37710161613566534,0.3786923782183574,0.4155640634042876
88,throw,action_words,verbs,0.2274475261569023,0.2327765169243018,0.17793935599426428,0.1852588330085079,0.2274121791124344
89,tickle,action_words,verbs,0.21483095935904062,0.19112326949834824,0.2157008203544787,0.19448994075258572,0.24419667273759843
90,touch,action_words,verbs,0.1446162502353008,0.13120024626453716,0.1446394712353746,0.15107746023152555,0.16164744698575564
91,wait,action_words,verbs,0.2596366990889822,0.23191034965790236,0.245706649353871,0.24926000187794367,0.23238210486514227
92,wake,action_words,verbs,0.1662713031151465,0.15988317344869887,0.18947665872318403,0.18001969357331593,0.20149846374988556
93,walk,action_words,verbs,0.19538113723198572,0.2743127008279165,0.18098462770382565,0.14947528541088104,0.16291908440845354
94,wash,action_words,verbs,0.29853438983360925,0.3259228313962618,0.2844489241639773,0.3394857615232468,0.2718200410405795
95,wipe,action_words,verbs,0.14622657547394435,0.16336304454931191,0.20373891981748435,0.21627953698237737,0.18298163240154583
96,wish,action_words,verbs,0.184159758562843,0.2356753644843896,0.12125132034222284,0.1675659282753865,0.16658578341205915
97,write,action_words,verbs,0.20643435368935267,0.19113738909363748,0.17729930008451145,0.158882304529349,0.14946848625938097
98,alligator,animals,nouns,0.2403559224413974,0.23650353538493316,0.32642258589084333,0.22011628678689402,0.0
99,animal,animals,nouns,0.15400869186435426,0.21930329029758772,0.2630351111292839,0.26851761192083357,0.28324968765179315
100,ant,animals,nouns,0.22186518300856864,0.20315137638577394,0.14503925616542498,0.21277216002345084,0.1996389419904777
101,bear,animals,nouns,0.17441316843032836,0.21555314252951316,0.25125673945461,0.14569247911373776,0.13941966822104795
102,bee,animals,nouns,0.13372135733564694,0.21988888680934907,0.14625020772218705,0.10486632113655409,0.17713461443781853
103,bird,animals,nouns,0.36984743865636677,0.4449179401000341,0.32787186306502136,0.3311475392963205,0.3113382086157799
104,bug,animals,nouns,0.1077770942201217,0.26827183099729673,0.14213545692081636,0.2383541028946638,0.1876526822646459
105,bunny,animals,nouns,0.32860539232691127,0.3344956507285436,0.24913853726216725,0.3034581871969359,0.22241009731910058
106,butterfly,animals,nouns,0.0,0.0,0.0,0.0,0.0
107,cat,animals,nouns,0.3650050840473601,0.41300720622142156,0.3115003750260387,0.2090119871000449,0.26733553608258565
108,chicken,animals,nouns,0.2717699701587359,0.2741352550685406,0.3680914457887411,0.4431087593237559,0.48829386830329896
109,cow,animals,nouns,0.34672804979177624,0.2996224846158709,0.340707323380879,0.34877197990814846,0.2597476749991377
110,deer,animals,nouns,0.0988476010305541,0.3241277133425077,0.1418823625271519,0.12295287363231182,0.23982857018709183
111,dog,animals,nouns,0.3166613326008831,0.43072859148184456,0.3099045663007668,0.36346378872791923,0.3016650733848413
112,donkey,animals,nouns,0.2810140090206495,0.31108391781648,0.19876523387546724,0.1721411097794771,0.19426383157925947
113,duck,animals,nouns,0.2427854724228382,0.3039482533931732,0.23954597847270115,0.21036136788981302,0.2089306464684861
114,elephant,animals,nouns,0.3547901517844626,0.35513456016778944,0.24782103871305783,0.338437806814909,0.26341415792703626
115,fish,animals,nouns,0.18852494557698568,0.17535651501800334,0.23982961898048719,0.33082483070237295,0.3280853420495987
116,frog,animals,nouns,0.22722890575726826,0.3119650094636849,0.3958578755458196,0.29049611687660215,0.2349269149204095
117,giraffe,animals,nouns,0.2961400548617045,0.39897249319723677,0.4343804344534874,0.09355554804205894,0.26681799044211707
118,goose,animals,nouns,0.2237204196197646,0.2836250013538769,0.19548466056585312,0.09582362895210585,0.31395859729785186
119,hen,animals,nouns,0.2579020533997279,0.29538052608924253,0.1963823616504669,0.2218060498436292,0.2594042032957077
120,horse,animals,nouns,0.22379984905322392,0.3271818528572718,0.33835690202457563,0.23668455133835475,0.23768569795148714
121,kitty,animals,nouns,0.2871095474277224,0.2849854802091916,0.1558088617399335,0.16347397714853287,0.1654887551973973
122,lamb,animals,nouns,0.28071639835834505,0.22974743214077675,0.2135184037188689,0.2569809996268966,0.34780546923478445
123,lion,animals,nouns,0.20636272201171288,0.3218977451324463,0.19692921109630593,0.22703589901461133,0.2919238631923993
124,monkey,animals,nouns,0.22534489517028516,0.2789638862013817,0.26562432050704954,0.25158859690030416,0.31748696267604826
125,moose,animals,nouns,0.24266196445872387,0.16655387277049677,0.18631325432887444,0.0,0.0
126,mouse,animals,nouns,0.11561437315222892,0.12953590142230192,0.24183804435389383,0.21781251976887386,0.14550644879539806
127,owl,animals,nouns,0.301861699957114,0.37742538501818973,0.18289583679288626,0.3111675956419536,0.11485165583768062
128,penguin,animals,nouns,0.1599220193245194,0.35757104733160566,0.24915164363171374,0.11576259483893712,0.0
129,pig,animals,nouns,0.33326290973595213,0.31295148176806314,0.2563992089458874,0.20986937781174977,0.23889419163266817
130,pony,animals,nouns,0.1789898294955492,0.16720622628927231,0.1992501974105835,0.14801040265176976,0.0
131,puppy,animals,nouns,0.33353080256627154,0.4252178490161896,0.3610976269611946,0.2518332712352276,0.2185393960525592
132,rooster,animals,nouns,0.3097192809606592,0.3189319223165512,0.31546222418546677,0.12253008385499319,0.0
133,sheep,animals,nouns,0.3455634770485071,0.23252004843491775,0.12052144960810741,0.3452398997659867,0.21121565507103998
134,squirrel,animals,nouns,0.30760467367676586,0.3434665072709322,0.3109770874182383,0.260735192203096,0.22307418882846833
135,teddybear,animals,nouns,0.0,0.0,0.0,0.0,0.0
136,tiger,animals,nouns,0.32423108701522535,0.3725593626499176,0.19692712729530676,0.21499859688005277,0.3155368526776632
137,turkey,animals,nouns,0.12195320081497942,0.23639621281375486,0.3793172279993693,0.1797873705625534,0.4003560870885849
138,turtle,animals,nouns,0.2599703672208956,0.2442576291660468,0.30831974546114604,0.2927249882902418,0.24289312486847242
139,wolf,animals,nouns,0.15048845609029135,0.27502699171503386,0.12555450559235537,0.15379036391774814,0.2727288802464803
140,zebra,animals,nouns,0.29294624977878164,0.23856475092470647,0.18933102881003702,0.019954624772071838,0.0
141,ankle,body_parts,nouns,0.0,0.0,0.0,0.0,0.3328333432475726
142,arm,body_parts,nouns,0.210839277276626,0.22987388101007258,0.3295781205097834,0.307828917602698,0.22298412571350734
143,belly_button,body_parts,nouns,0.0,0.0,0.0,0.0,0.0
144,buttocks,body_parts,nouns,0.0,0.0,0.0,0.0,0.0
145,cheek,body_parts,nouns,0.23874368549635014,0.2628192196289698,0.14155448440994536,0.20458987255891165,0.2595289362860577
146,chin,body_parts,nouns,0.18501843015352884,0.31770549714565277,0.2674702266852061,0.18896093604465325,0.30095113317171734
147,ear,body_parts,nouns,0.2600611996437822,0.2298886756102244,0.2954458832740784,0.2941966265439987,0.3283440408607324
148,eye,body_parts,nouns,0.2604149377771786,0.23744213034709294,0.21448540637890498,0.2481902152299881,0.2414656033118566
149,face,body_parts,nouns,0.18248543267448744,0.1852365588148435,0.1564033289750417,0.19722704490025839,0.19664001518062182
150,finger,body_parts,nouns,0.33331940482769695,0.3087266318500042,0.3515654514233271,0.32324268321196237,0.26547643095254897
151,foot,body_parts,nouns,0.16902775290821279,0.20442949011921882,0.2823655073131834,0.18324720710515977,0.2703414725760619
152,hair,body_parts,nouns,0.28055608949877997,0.3054697881142298,0.3156772380073865,0.29919851223627725,0.2938933063830648
153,hand,body_parts,nouns,0.2228539228439331,0.270375078668197,0.24351154497036567,0.26659632871548333,0.24703284700711567
154,head,body_parts,nouns,0.14103023782372476,0.15698978751897813,0.1807616025209427,0.16849957704544066,0.18383690789341928
155,knee,body_parts,nouns,0.13724076511959235,0.2649180603524049,0.4009098509947459,0.22117115358511608,0.29245559374491376
156,leg,body_parts,nouns,0.3278944864869118,0.2945680804550648,0.37419825593630474,0.28454736433923244,0.30525239259004594
157,lips,body_parts,nouns,0.0,0.0,0.0,0.0,0.0
158,mouth,body_parts,nouns,0.23133673731769835,0.32499000430107117,0.24349682132403055,0.29881681005160016,0.31743757898608843
159,nose,body_parts,nouns,0.3506067565509251,0.2864827583233515,0.3603198682268461,0.31474367578824364,0.2909621725479762
160,owie,body_parts,nouns,0.3014044708439282,0.2409661031113221,0.27377025676625116,0.0,0.0
161,penis,body_parts,nouns,0.0,0.0,0.0,0.28433078328768413,0.0
162,shoulder,body_parts,nouns,0.14113482141069003,0.17347398089865843,0.3247533947229385,0.14603833543757597,0.3458995550870895
163,toe,body_parts,nouns,0.27408127387364706,0.27424005965391796,0.24989565958579382,0.22300525655349096,0.25577938343797413
164,tongue,body_parts,nouns,0.2579506991001276,0.2752083823084831,0.27584138214588166,0.26071186860402423,0.3037755563855171
165,tooth,body_parts,nouns,0.221540792630269,0.2350027670462926,0.18166864265998203,0.20721638947725296,0.27160017245582174
166,tummy,body_parts,nouns,0.24864670087893803,0.27137099107106527,0.2813990756869316,0.29009541049599646,0.26376000021894774
167,vagina,body_parts,nouns,0.0,0.0,0.0,0.0,0.0
168,beads,clothing,nouns,0.0,0.0,0.0,0.0,0.0
169,belt,clothing,nouns,0.2113874097665151,0.19513831237951915,0.19513403375943503,0.18452679390708607,0.14629288998742898
170,bib,clothing,nouns,0.22388475785652798,0.2872587559478624,0.1914945196073789,0.0,0.0
171,boots,clothing,nouns,0.0,0.0,0.0,0.0,0.0
172,button,clothing,nouns,0.20951200116957938,0.17216271694217408,0.17336900817851225,0.1537567896147569,0.15761157100399334
173,coat,clothing,nouns,0.3257245857800756,0.36205677688121796,0.3272519071896871,0.3511665751536687,0.3526741604010264
174,diaper,clothing,nouns,0.2643305001159509,0.3133479923542057,0.2856188058280028,0.23149563868840536,0.18395576849579812
175,dress,clothing,nouns,0.31948621372381847,0.4599708636601766,0.33065784509692875,0.2028751882414023,0.20646668757711137
176,gloves,clothing,nouns,0.0,0.0,0.0,0.0,0.0
177,hat,clothing,nouns,0.3133578875235149,0.33286356925964355,0.28949834864873153,0.35757727921009064,0.3250238971917757
178,jacket,clothing,nouns,0.4652907933507647,0.4383543918530146,0.42296921781131197,0.3842547337214152,0.36426368802785875
179,jeans,clothing,nouns,0.4096291480319841,0.0,0.0,0.0,0.0
180,mittens,clothing,nouns,0.0,0.0,0.0,0.0,0.0
181,necklace,clothing,nouns,0.2981409302779606,0.2639143796903746,0.26801868501518455,0.23006448696057002,0.08337041176855564
182,pajamas,clothing,nouns,0.2558278349538644,0.37452324479818344,0.3423362581857613,0.37284830609957376,0.3209559646745523
183,pants,clothing,nouns,0.40998989045619966,0.4964569296155657,0.3682006517281899,0.4215601642926534,0.39274198015530903
184,scarf,clothing,nouns,0.36280957077230724,0.36445985436439515,0.0,0.08170756784578165,0.3770537460843722
185,shirt,clothing,nouns,0.3636784163614114,0.42032330135504403,0.42032365820237566,0.4381204694509506,0.3774851202964783
186,shoe,clothing,nouns,0.3508839964866638,0.38664549837509793,0.3594669816749437,0.3630523999532064,0.32651188770929973
187,shorts,clothing,nouns,0.33870402723550797,0.3349735305777618,0.20756497606635094,0.2939528221885363,0.0
188,slipper,clothing,nouns,0.24492564698060354,0.32338617742061615,0.27414183433239275,0.23584679067134856,0.2777800276875496
189,sneaker,clothing,nouns,0.15444045354213035,0.3157301161438227,0.22662425466946193,0.2819496641556422,0.22567009379466374
190,snowsuit,clothing,nouns,0.0,0.0,0.0,0.0,0.0
191,sock,clothing,nouns,0.3881661792596181,0.3572557566066583,0.300382653127114,0.3812930037577947,0.3764734208583832
192,sweater,clothing,nouns,0.40598384141921995,0.3650477468967438,0.4168026436652456,0.4010686914126078,0.4381847788890203
193,tights,clothing,nouns,0.0,0.0,0.0,0.0,0.0
194,underpants,clothing,nouns,0.0,0.0,0.0,0.0,0.0
195,zipper,clothing,nouns,0.26362619881651234,0.0,0.0,0.0,0.0
196,and,connecting_words,function_words,0.0,0.0,0.0,0.0,0.0
197,because,connecting_words,function_words,0.3647033449794565,0.40734489560127257,0.33199007170540945,0.33678750534142765,0.3332819087164743
198,but,connecting_words,function_words,0.4067033550568989,0.43643486003081006,0.3947583476702372,0.2691692069172859,0.3306916063030561
199,if,connecting_words,function_words,0.40076103806495667,0.3947761630018552,0.3932434893571414,0.37260601048668224,0.44586614625794546
200,so,connecting_words,function_words,0.4027919704715411,0.35003577222426735,0.45246668045337385,0.38978679592792803,0.35171670753222245
201,then,connecting_words,function_words,0.25946609847820723,0.3693436322112878,0.36582760078211624,0.3303766039510568,0.3909142663081487
202,all_gone,descriptive_words,adjectives,0.0,0.0,0.0,0.0,0.0
203,asleep,descriptive_words,adjectives,0.19771017879247665,0.23952487707138062,0.2455430541187525,0.20910548698157072,0.2444156214594841
204,awake,descriptive_words,adjectives,0.1641129476151296,0.1833807518084844,0.18055412769317628,0.13912112911542257,0.22663285173475742
205,bad,descriptive_words,adjectives,0.24781698733568192,0.21382581389376096,0.2220368521021945,0.2568320243486336,0.3307194681121753
206,better,descriptive_words,adjectives,0.0,0.0,0.0,0.0,0.0
207,big,descriptive_words,adjectives,0.25199167111090254,0.22969599414084638,0.26221055040756863,0.3336938127875328,0.19118708757949726
208,black,descriptive_words,adjectives,0.2572751103767327,0.3544189440352576,0.3500121124088764,0.34869373639424645,0.19663387004818236
209,blue,descriptive_words,adjectives,0.4364741759804579,0.44589618494113287,0.5208331793546677,0.3976002352933089,0.3619670699040095
210,broken,descriptive_words,adjectives,0.0,0.0,0.0,0.0,0.0
211,brown,descriptive_words,adjectives,0.3180644114812215,0.32194792603453,0.4313488889199037,0.33522488474845885,0.25098968017846346
212,careful,descriptive_words,adjectives,0.14981555752456188,0.1511979985695619,0.10748010718574126,0.15840191074780055,0.18991659780343373
213,cold,descriptive_words,adjectives,0.29530422886212665,0.2687521134813627,0.36036641597747804,0.3590211048722267,0.35041961761621326
214,cute,descriptive_words,adjectives,0.3308763289107726,0.3654452753918512,0.3021354070649697,0.3397953768571218,0.25765481697661535
215,dark,descriptive_words,adjectives,0.10847724862396717,0.27464239646991095,0.25965451846520105,0.19071019825836022,0.18027914464473724
216,dirty,descriptive_words,adjectives,0.1978947727630536,0.25494975596666336,0.3073347539951404,0.23070480823516845,0.30909522336262923
217,empty,descriptive_words,adjectives,0.17436937391757965,0.18544219114950725,0.1655307872486966,0.19470003371437392,0.1267499330143134
218,fast,descriptive_words,adjectives,0.16749204446872076,0.15546443859736125,0.16383649669587613,0.2322250439652375,0.1947169896836082
219,fine,descriptive_words,adjectives,0.10239346834520499,0.11212142581741015,0.1215105348012664,0.12833048328757285,0.15239252770940462
220,first,descriptive_words,adjectives,0.18619476488003364,0.13144284238417944,0.15139424242079258,0.12614849983499601,0.19027418736368418
221,full,descriptive_words,adjectives,0.10779428309095758,0.11598021307816872,0.08840109982217352,0.12396862022578717,0.06843621111833133
222,gentle,descriptive_words,adjectives,0.17353697501433393,0.09176502910753091,0.21968076080083848,0.2166037345925967,0.15849451827151434
223,good,descriptive_words,adjectives,0.4080303710486208,0.3244334444403648,0.37067687085696627,0.31813518846264255,0.335173772914069
224,green,descriptive_words,adjectives,0.2800417615632926,0.36360103665636134,0.32234119730336325,0.20706628064314525,0.2946064623693625
225,happy,descriptive_words,adjectives,0.32435040335570064,0.23918488721052805,0.2796216532588005,0.2827645406126976,0.17821646134058636
226,hard,descriptive_words,adjectives,0.19178522477547327,0.20510500818490982,0.21506776974226038,0.2510355676391295,0.18449660204350948
227,heavy,descriptive_words,adjectives,0.1471291690000466,0.13085760849599654,0.16443789989820548,0.1389942191807287,0.13238384611904622
228,high,descriptive_words,adjectives,0.11009752148141463,0.08154135613391797,0.16556540951132775,0.16943095823129017,0.12381881040831406
229,hot,descriptive_words,adjectives,0.24436937043300042,0.27756319046020506,0.2134407619635264,0.21580752929051716,0.18190015802780787
230,hungry,descriptive_words,adjectives,0.17631019537265485,0.2122088943918546,0.21317401958199647,0.1643342303733031,0.16805315787593525
231,hurt,descriptive_words,adjectives,0.1756883069872856,0.15796952268907002,0.15826116608721869,0.13341655905048053,0.1606598767141501
232,last,descriptive_words,adjectives,0.27509427230272976,0.19752561660217388,0.2384197307129701,0.2820972606539726,0.15325028536220392
233,little,descriptive_words,adjectives,0.29191679134964943,0.35534386336803436,0.30635862339001435,0.24877952734629313,0.25234056313832604
234,long,descriptive_words,adjectives,0.14660235379750913,0.1801312769452731,0.19958262667059898,0.2047195497613687,0.17167150725920996
235,loud,descriptive_words,adjectives,0.24150342254766397,0.22398818731307985,0.24062825366854668,0.23692724977930388,0.2648453978200754
236,mad,descriptive_words,adjectives,0.2525070200745876,0.26403012275695803,0.2944018491185628,0.32099332014719645,0.3088282028834025
237,naughty,descriptive_words,adjectives,0.23595712582270303,0.20426869094371797,0.17848429456353188,0.20532343039909998,0.19622696510383061
238,new,descriptive_words,adjectives,0.12848478307326636,0.1507769921173652,0.1509912058711052,0.11865480418006578,0.07769920155405999
239,nice,descriptive_words,adjectives,0.3893865855144603,0.36640719164695057,0.396350629054583,0.3035359856273447,0.3131753874321779
240,noisy,descriptive_words,adjectives,0.0,0.0,0.0,0.0,0.0
241,old,descriptive_words,adjectives,0.20749262587300368,0.1936244303981463,0.1641856109989541,0.22131923878831522,0.2222026937951644
242,poor,descriptive_words,adjectives,0.10429200767116113,0.11388409109069751,0.09893767695341792,0.1000432348144906,0.05862741271654765
243,pretty,descriptive_words,adjectives,0.31336297786661554,0.338690065911838,0.39078336102621897,0.34267636904349696,0.38783851036658656
244,quiet,descriptive_words,adjectives,0.19522971923773488,0.20801011765641825,0.17053547488259418,0.1908028816183408,0.19284516972090518
245,red,descriptive_words,adjectives,0.42170697851822925,0.4403175170222918,0.4546166295806567,0.3370861917734146,0.3831297526756922
246,sad,descriptive_words,adjectives,0.17988015785813333,0.2358342826898609,0.28218878858855795,0.25213503241539004,0.28203064848979315
247,scared,descriptive_words,adjectives,0.0,0.0,0.0,0.0,0.0
