,local,global
have_to,0.001368193162812127,0.30992665889345117
over,0.0012454688549041748,0.23737903836395324
her,0.0015982231673072366,0.2658999612170331
time,0.001426553726196289,0.26945272085621985
thing,0.001929163932800293,0.2763971586999385
his,0.002877145154135568,0.19802251606846533
real,0.0011085014085511903,0.22297498466220245
play,0.0035628855228424074,0.1941420752601415
very,0.0008537126214880692,0.2191604110901212
two,0.002060689926147461,0.3276179401697553
more,0.002662128415601007,0.2610232949025305
give,0.0018021252847486926,0.2204591315584321
something,0.002062492711203439,0.2678748383527325
hm,0.0020626241510564632,0.4330175426564825
off,0.0019837452305687796,0.28910673755214034
could,0.0012010641214324207,0.3105049595096254
wait,0.0016927935860373757,0.21503511234832828
hear,0.002442000490246397,0.267878534524015
talk,0.0017054975032806396,0.273566763896562
ah,0.005380743536455878,0.5207627846012584
wanna,0.0023576855659484864,0.32584748741444314
big,0.0018525515732012298,0.27078982563291765
sit,0.0018600586213563617,0.20696351214279518
way,0.004105696807036529,0.4191477454956971
school,0.0018047602088363081,0.3504480856209298
mean,0.0019353062678606082,0.4211379555020387
other,0.00237635714667184,0.2595430194216838
those,0.0017891988158226014,0.3369926294521435
from,0.00305376166389102,0.42668776088778904
today,0.0026642498762711234,0.3047273064366547
happen,0.0021819165774754116,0.33721298190161986
these,0.0017163405815760295,0.25897253011971744
try,0.002066458264986674,0.3336228285055255
turn,0.0019143319899036038,0.20360484096663245
else,0.002715828327032236,0.28672436533624845
call,0.002269680907086628,0.44775800503433183
any,0.0023123702487430056,0.35955620659799814
please,0.002601395050684611,0.2829990608867027
maybe,0.0017449225698198591,0.25807473304840356
hey,0.0052886316270539255,0.4963610132296046
day,0.0024863268647875103,0.2919350855947008
minute,0.000856250524520874,0.10324932027887657
name,0.001955009275867093,0.19708682654488485
remember,0.0023019989331563313,0.2963558756272948
need,0.002170535358222755,0.2899464372771985
hand,0.0019734630713591703,0.2686027760970532
nice,0.002721386520486129,0.4775950596035785
kind,0.0022942456934187147,0.310273141080598
use,0.002395489636589499,0.3239037423018879
through,0.005583560466766358,0.4626103174684566
leave,0.00233514083398355,0.30058280268539284
much,0.0027619153261184692,0.4116047727577463
sure,0.0013793481362832558,0.269128777007556
three,0.0012749511262644892,0.25218758318404455
uhhuh,0.004096232078693531,0.5560961122659769
as,0.004892485009299384,0.3514851003017514
should,0.003163174579018041,0.28498895620982356
baby,0.005996486833018642,0.3819725894141305
around,0.003694690325680901,0.27303753003280085
first,0.004098986878114588,0.4521035113421672
finish,0.002542574559488604,0.20865157018484926
mommy,0.0025972165167331696,0.35803339886751795
boy,0.0034823020299275718,0.37819751159367987
five,0.0010476857423782349,0.22902861687520137
still,0.0031889344370642373,0.32846724167165064
find,0.005042015016078949,0.38189265682104356
person,0.003361458287519567,0.28422418413263906
