,word,category,lexical_class,period0,period1,period2,period3,period4,period5
0,bite,action_words,verbs,0.30029305815696716,0.19044779116908708,0.24592331498861314,0.29297144860029223,0.25128764659166336,0.31110427528619766
1,blow,action_words,verbs,0.13474399782717228,0.16052892638577354,0.22152996584773063,0.1703321546316147,0.1644772507250309,0.1819227047264576
2,break,action_words,verbs,0.30981726489133304,0.22971804589033126,0.2933281966381603,0.2608219590038061,0.32273995876312256,0.27914113774895666
3,bring,action_words,verbs,0.4068277105689049,0.3242579661309719,0.3942791953682899,0.35660820454359055,0.29718191772699354,0.25233153998851776
4,build,action_words,verbs,0.2065426053479314,0.21139348153438833,0.21098358947783707,0.1851006643846631,0.2133093060925603,0.14284405596554278
5,bump,action_words,verbs,0.22920743541585076,0.18934083874854776,0.22252687729067272,0.1801602428779006,0.15471286103129386,0.23055002672804725
6,buy,action_words,verbs,0.3617205753922462,0.36533740609884263,0.3188197292387486,0.34395731016993525,0.3746351510286331,0.35900582522153857
7,carry,action_words,verbs,0.2156248524785042,0.1411395978182554,0.2048450592905283,0.2140032932162285,0.2609869703650475,0.27268262290292317
8,catch,action_words,verbs,0.22770189121365547,0.22931298688054086,0.20042913146317004,0.2199766602781084,0.19082574918866158,0.17300988137722015
9,chase,action_words,verbs,0.19123530425131322,0.17978755459189416,0.20795665849000217,0.22716896124184133,0.19054792407486174,0.18072921317070723
10,clap,action_words,verbs,0.233326967805624,0.17792319171130658,0.264393655790223,0.18151509430673388,0.12612056583166123,0.10301311556249856
11,clean,action_words,verbs,0.3281924121081829,0.3109064601361752,0.3249029964208603,0.32533485889434816,0.2524389520287514,0.31626308262348174
12,climb,action_words,verbs,0.2729184553027153,0.21009663078520033,0.22490184605121613,0.25339010506868365,0.21825297847390174,0.2702900730073452
13,close,action_words,verbs,0.18413725048303603,0.2059483353048563,0.2001948457211256,0.17699436657130718,0.18270621709525586,0.18590154889971017
14,cook,action_words,verbs,0.4287015300244093,0.40845963209867475,0.3784936010837555,0.3729525784030557,0.3860344111919403,0.38556682467460635
15,cover,action_words,verbs,0.13936103954911233,0.1422563884407282,0.14543340127501223,0.14149405919015406,0.15765785425901413,0.18479503360059527
16,cry,action_words,verbs,0.2554113775491714,0.2698866941034794,0.23461183123290538,0.33701150947146946,0.3673827931284904,0.3266423225402832
17,cut,action_words,verbs,0.23173475861549378,0.2301616109907627,0.26985466480255127,0.24414983093738557,0.20747088193893432,0.19577214643359184
18,dance,action_words,verbs,0.19831090345978736,0.28793307145436603,0.3181687921285629,0.35585301286644405,0.3040229260921478,0.3109857216477394
19,draw,action_words,verbs,0.24526234194636345,0.1877071913331747,0.2375209853053093,0.23262802958488465,0.21317167654633523,0.25310791507363317
20,drive,action_words,verbs,0.20213981606066228,0.14485741323894924,0.1570766992866993,0.1644648135536247,0.1399667602032423,0.18654904721511734
21,drop,action_words,verbs,0.2098762460052967,0.21337950900197028,0.19519726037979127,0.24251239164732397,0.21905301306396724,0.21745724231004715
22,dry,action_words,verbs,0.26831827163696287,0.30589538216590884,0.31398242132531273,0.3838328868150711,0.2753277584910393,0.2925317779183388
23,dump,action_words,verbs,0.23189522176980973,0.2932996705174446,0.28765848726034166,0.2876582741737366,0.25145741254091264,0.2626362107694149
24,eat,action_words,verbs,0.40974209904670716,0.3158629149198532,0.3567116922802395,0.3540205374360085,0.3977560192346573,0.3113076173596912
25,fall,action_words,verbs,0.30943209926287335,0.28419156074523927,0.24239642266184092,0.2589147385209799,0.325903358310461,0.2579309029711617
26,feed,action_words,verbs,0.1987510977519883,0.20718717492289013,0.17856954634189606,0.17709813018639883,0.20274673733446333,0.16801344768868554
27,find,action_words,verbs,0.40430292040109633,0.30579990427941084,0.3457952424883842,0.32647555321455,0.34599384302273395,0.2848666425794363
28,finish,action_words,verbs,0.1731157037946913,0.10965096365128245,0.10733916703611612,0.09465683127442996,0.11612171935848892,0.12285348866134882
29,fit,action_words,verbs,0.1828795738518238,0.164699820180734,0.15261686071753502,0.16238291636109353,0.18188589699566365,0.15917849242687226
30,fix,action_words,verbs,0.2822853922843933,0.3181811273097992,0.22445226046774122,0.31801289154423606,0.22973463609814643,0.254643477499485
31,get,action_words,verbs,0.41481688618659973,0.43113848235872054,0.4194248964389165,0.4259333088994026,0.3900880482461717,0.41344984993338585
32,give,action_words,verbs,0.3540473182996114,0.28839626237750055,0.294976819306612,0.32694852186573875,0.2232729084789753,0.29004743620753287
33,go,action_words,verbs,0.39250085609299795,0.37258774042129517,0.39522843275751385,0.3829515166580677,0.4470982551574707,0.3543273493647575
34,hate,action_words,verbs,0.15870026927441358,0.16076321788132192,0.16321698307163185,0.2152325540781021,0.18012840375304223,0.2916672939641608
35,have,action_words,verbs,0.4001325326306479,0.4140586256980896,0.3655862935951778,0.3523853961378336,0.3907308578491211,0.32032983832889134
36,hear,action_words,verbs,0.41371508770518833,0.3724394991993904,0.39239312931895254,0.37807825580239296,0.4329229146242142,0.3766371190547943
37,help,action_words,verbs,0.18237345251772138,0.15587909271319708,0.16181128720442453,0.18143947888165712,0.11033190467527934,0.14226038860423224
38,hide,action_words,verbs,0.1962509833276272,0.23265751153230668,0.25950433015823365,0.20625013187527658,0.22262032255530356,0.20783250257372857
39,hit,action_words,verbs,0.29255700558423997,0.26482767015695574,0.30858995185958016,0.27616332843899727,0.25907460749149325,0.266117824614048
40,hold,action_words,verbs,0.25459277667105196,0.23733370341360568,0.22884835079312324,0.2571877554990351,0.3078816503286362,0.2840866603785091
41,hug,action_words,verbs,0.27318986132740974,0.2618737488985062,0.28669548258185384,0.29869722699125606,0.3252394512295723,0.2932111188769341
42,hurry,action_words,verbs,0.20607009447283214,0.18214376494288445,0.1885878723114729,0.1730340006761253,0.18283842379848161,0.2323649846431282
43,jump,action_words,verbs,0.28235820569097997,0.1913377486169338,0.23352652663985887,0.17429330986407068,0.21107418723404409,0.24303415212780238
44,kick,action_words,verbs,0.13352050135533014,0.22303865436050627,0.21622293815016747,0.1970970779657364,0.21309178488122094,0.1536408979445696
45,kiss,action_words,verbs,0.2871746732853353,0.3171677328646183,0.3036549228709191,0.31643813848495483,0.2873500814661384,0.31130469342072803
46,knock,action_words,verbs,0.138015578314662,0.2196753554046154,0.16311948001384735,0.19374678118361366,0.2411557175219059,0.1932401963406139
47,lick,action_words,verbs,0.24495900087058545,0.2765920259058475,0.32183161228895185,0.2909138448536396,0.30047614210181767,0.320968696475029
48,like,action_words,verbs,0.3169803180628353,0.40846324898302555,0.2927204817533493,0.38390381468666923,0.34956546500325203,0.35436796993017194
49,listen,action_words,verbs,0.315373907238245,0.30366200432181356,0.26268062368035316,0.29565737433731554,0.3276942902141147,0.3459262803196907
50,look,action_words,verbs,0.2519877701997757,0.2860860327879588,0.28707638217343223,0.31415061014039175,0.30740566338811603,0.24957755314452307
51,love,action_words,verbs,0.2946846965286467,0.2638661861419678,0.32492425590753554,0.36449510355790454,0.28030449317561257,0.31664163507521154
52,make,action_words,verbs,0.30871210330062443,0.2582081936299801,0.2779102325439453,0.2507951781153679,0.33090103715658187,0.3358912203047011
53,open,action_words,verbs,0.2286017106845975,0.2389428958296776,0.24077940471470355,0.23499283734709026,0.2639529541134834,0.21335880886763334
54,paint,action_words,verbs,0.28334496542811394,0.273357392847538,0.16239100322127342,0.20266529321670532,0.24727299101650715,0.2704299483448267
55,pick,action_words,verbs,0.2121917497780588,0.2510369956493378,0.28748485147953035,0.21136989668011666,0.22447551637887955,0.27102668583393097
56,play,action_words,verbs,0.22142451422082055,0.21737257225645912,0.21853723302483558,0.2267768755555153,0.23128920793533325,0.2554224555691083
57,pour,action_words,verbs,0.23371839076280593,0.2636583916842937,0.22650669440627097,0.21656434163451194,0.22885837331414222,0.2518030546605587
58,pretend,action_words,verbs,0.24469114392995833,0.167579736886546,0.15127302519977093,0.17468396434560418,0.1883030477911234,0.19114085990521643
59,pull,action_words,verbs,0.33168160244822503,0.35598482489585875,0.30068507269024847,0.3413784608244896,0.3337653368711472,0.3467559084296227
60,push,action_words,verbs,0.21526498571038247,0.24446676000952722,0.34271590577231514,0.28764358162879944,0.32553477883338927,0.2008710391819477
61,put,action_words,verbs,0.3146259389817715,0.319725489616394,0.36890306770801545,0.37504181563854216,0.35915536880493165,0.23844470232725143
62,read,action_words,verbs,0.27785613677567905,0.23171069771051406,0.26701258569955827,0.25369186550378797,0.2751892261207104,0.24930765769547886
63,ride,action_words,verbs,0.3204386805494626,0.3042835576666726,0.36287781596183777,0.3361869702736537,0.32383937388658524,0.308696610480547
