,word,category,lexical_class,period0,period1,period2,period3,period4,period5
0,bite,action_words,verbs,0.23997732661664486,0.2262337284369601,0.25672051683068275,0.266266905143857,0.22529322542250158,0.27423569858074187
1,blow,action_words,verbs,0.12905700975342801,0.15682741372208847,0.18193389200850538,0.14215022465214133,0.15329839843325316,0.17618842981755733
2,break,action_words,verbs,0.26170619714416954,0.22908321730792522,0.23221939760777685,0.2582546820864081,0.2881566811352968,0.23129315164528394
3,bring,action_words,verbs,0.35468009212299395,0.2530872588045895,0.3509444157151799,0.29854206662429006,0.27926287956927953,0.22901539234444498
4,build,action_words,verbs,0.16590920267136475,0.17027807618050197,0.1582958795130253,0.1498736262713608,0.1834424135275185,0.16191608551889658
5,bump,action_words,verbs,0.2104118776164557,0.20598074509517142,0.22212565090093347,0.22649927427992225,0.16929152514785528,0.2243098683263126
6,buy,action_words,verbs,0.3149310849606991,0.27419780900603846,0.22695529824122787,0.27558420710265635,0.3004758644849062,0.257934445142746
7,carry,action_words,verbs,0.22130266688764094,0.15114121982141546,0.17036589551717043,0.18062275554984808,0.21505607031285762,0.21362148568732664
8,catch,action_words,verbs,0.21433330699801445,0.1933211512863636,0.17693076851336578,0.22071798759348252,0.2026930931955576,0.21785537976967662
9,chase,action_words,verbs,0.20529214665293694,0.19064658097922801,0.16051006084308028,0.2007918916642666,0.16591184468645798,0.17078549083736208
10,clap,action_words,verbs,0.20923295579850673,0.20149423014372586,0.22210445586178038,0.1850801408290863,0.159576810112125,0.12780193155631422
11,clean,action_words,verbs,0.30218985715979024,0.2700324482039401,0.27612856645137074,0.25088196247816086,0.24660312607884408,0.26337078772485256
12,climb,action_words,verbs,0.2528628192842007,0.2503221599679244,0.20091605130583048,0.2583234208194833,0.19604886192828416,0.24954770279950217
13,close,action_words,verbs,0.14738168781623245,0.17961468547582626,0.18772686468927482,0.14356804676353932,0.17077929945662618,0.16141936192288994
14,cook,action_words,verbs,0.39191229175776243,0.36058631874620917,0.345449261367321,0.3155459496192634,0.36232510628178716,0.3701417036354542
15,cover,action_words,verbs,0.1522855264134705,0.14535354175849965,0.1396800578620873,0.12466823649592698,0.14949494561082438,0.17006398619789825
16,cry,action_words,verbs,0.24886165618112213,0.2447051987051964,0.2560128286066983,0.30779256005036204,0.31194584965705874,0.28264964766362133
