,word,category,lexical_class,period0,period1,period2,period3,period4,period5
0,bite,action_words,verbs,0.20863601937890053,0.2738785066952308,0.23345601838082075,0.2179863232633342,0.23028541423380375,0.24198891565203667
1,blow,action_words,verbs,0.12402799157869249,0.1289847920835018,0.13973266115256897,0.13362428948283195,0.13477852404117585,0.12795362673699856
2,break,action_words,verbs,0.20314029101282358,0.23863802801655687,0.2562279657206752,0.22050880442839116,0.26942106367399293,0.2311262416963776
3,bring,action_words,verbs,0.2890072204172611,0.24956786734136668,0.2606478802238901,0.2439433454722166,0.230845957249403,0.23322828236967325
4,build,action_words,verbs,0.20554857856283584,0.16914605138742406,0.17405003484338522,0.15707688719034196,0.16969461556679258,0.14032052867114544
5,bump,action_words,verbs,0.21230286969379944,0.22085810421655575,0.23165392488241196,0.22094823169754818,0.20456846162676812,0.16361440221468607
6,buy,action_words,verbs,0.1934051119023934,0.24164845584891737,0.22081987506576947,0.2542210867255926,0.2718663205206394,0.27634656518697737
7,carry,action_words,verbs,0.16826196193384627,0.14966353207516173,0.17071480381612977,0.19987810552120208,0.12266350522637368,0.1939694001339376
8,catch,action_words,verbs,0.17848062375560403,0.2175252679735422,0.18468216970562934,0.19472266912149885,0.2133160175383091,0.19339127346873283
9,chase,action_words,verbs,0.09250967248919464,0.14575228576237956,0.18139233707409838,0.17323316901922226,0.17075155954807997,0.17438164755702018
10,clap,action_words,verbs,0.24751984959711198,0.2031578435562551,0.2100802951026708,0.2385407994416627,0.23025386230576605,0.14031993806362153
11,clean,action_words,verbs,0.26459005057811735,0.24394992382630057,0.26404420869505923,0.22948060013974705,0.2885096883773804,0.2632998684793711
12,climb,action_words,verbs,0.2142037855727332,0.2125195860862732,0.23915834755947193,0.24552588820457458,0.18875467035919427,0.20471652131527662
13,close,action_words,verbs,0.12827827183840176,0.17586564248346764,0.14076880049770293,0.17598132619067378,0.15168909411877393,0.14059009519405663
14,cook,action_words,verbs,0.37320264615118504,0.3520699748396873,0.3607351189851761,0.3905558629582326,0.341461422930782,0.3021769111510366
15,cover,action_words,verbs,0.15718147531151772,0.1690077435063279,0.14044848151504993,0.15320279493927955,0.13544282394771776,0.1311862902715802
16,cry,action_words,verbs,0.2446450835466385,0.22586161876097322,0.261492375433445,0.257269544005394,0.2845701339344184,0.2740852399729192
17,cut,action_words,verbs,0.1839994239807129,0.20708501866708198,0.2062327656149864,0.18763194724917412,0.20719085186719893,0.18641589894890787
18,dance,action_words,verbs,0.22722924060442232,0.21693714999634287,0.20265042269602418,0.21823863766115645,0.24354750639759004,0.22390995163470506
19,draw,action_words,verbs,0.1792123307660222,0.2053854352173706,0.17888370342552662,0.15536443278193474,0.16995447113489112,0.17360493183135986
20,drive,action_words,verbs,0.17887130549008196,0.1444072723388672,0.1741335435460011,0.1810946597158909,0.17547274427488446,0.1736344462260604
21,drop,action_words,verbs,0.17183078129006468,0.16056801861321385,0.17933609864364067,0.17820159457623957,0.1739697203785181,0.2039735671132803
22,dry,action_words,verbs,0.2468002286553383,0.2550948730111122,0.26077680196613073,0.24929307114022473,0.2582697495818138,0.27899090268395166
23,dump,action_words,verbs,0.249421646296978,0.19453231326263884,0.21701291824380556,0.20127282880246639,0.22913293063640594,0.17611075520515443
24,eat,action_words,verbs,0.31081580504775047,0.3329665297269821,0.38320584774017336,0.3101927445580562,0.31280616112053394,0.30595564723014834
25,fall,action_words,verbs,0.1963526241319335,0.22140641836449504,0.28284386748617346,0.22355979278683663,0.1946503494400531,0.2712730570574817
26,feed,action_words,verbs,0.1721023502094405,0.16673123913452678,0.19052253818760315,0.151734904791026,0.1381163357623986,0.20474424660205842
27,find,action_words,verbs,0.2855324714522188,0.2892832186818123,0.30191906293233234,0.2315862881951034,0.29963468946516514,0.23875090438872576
28,finish,action_words,verbs,0.10364972621850345,0.10836103356753786,0.10832764337892117,0.1103746147826314,0.12217370335323115,0.12724186604221663
29,fit,action_words,verbs,0.1423448951356113,0.16325881344306728,0.1633714316599071,0.15481340683375797,0.14722643171747526,0.15201560749361911
30,fix,action_words,verbs,0.18170440662652254,0.23895001945936162,0.23338104505091906,0.2134141978621483,0.1939004285633564,0.20305754997146627
31,get,action_words,verbs,0.3950476980079775,0.38015394125665936,0.37500584294850176,0.36457171397549765,0.3696246360955031,0.4021305033694143
32,give,action_words,verbs,0.27422210809005343,0.2006589483935386,0.22796317279338837,0.319365168719188,0.275287798140198,0.30300756739008994
33,go,action_words,verbs,0.3220134019142106,0.282880286020892,0.28975215317173436,0.29056809368458664,0.3070708080416634,0.3353029187946093
34,hate,action_words,verbs,0.19514798295373717,0.14020931623876096,0.19951762137529644,0.2056969564097623,0.19467002064699218,0.19686524642874365
35,have,action_words,verbs,0.3449981872524534,0.3171490688054335,0.35591124201362784,0.3396851371001938,0.34711110567593056,0.36310396749864926
36,hear,action_words,verbs,0.29019899415257183,0.31219587644392793,0.30552613599733874,0.2837320910361798,0.3419506310120873,0.3245411494374275
37,help,action_words,verbs,0.1673080227945162,0.10468106416308066,0.15207535498168157,0.14320083043497542,0.14439094439148903,0.18960486234802948
38,hide,action_words,verbs,0.16389401564779488,0.19657670566812158,0.19754350505769253,0.1859984273576866,0.15577482359240885,0.18076985105872154
39,hit,action_words,verbs,0.19704588036984205,0.20932943776249885,0.23989239497029263,0.19321990087628366,0.2158777166903019,0.23371754512190818
40,hold,action_words,verbs,0.24427178993821144,0.21257551174610853,0.22924366990185302,0.23419754455486932,0.24398976247757673,0.2112674182653427
41,hug,action_words,verbs,0.2453781794756651,0.23456913333696625,0.27319071603857953,0.21028617615609066,0.24822020685921112,0.27071906050497835
42,hurry,action_words,verbs,0.17081365604763446,0.21179836101475216,0.18939871956472812,0.20172332532026552,0.2050548034409682,0.17284489084373822
43,jump,action_words,verbs,0.17530357434103885,0.2218172581245502,0.2154234554618597,0.19059141213074327,0.21177423518636954,0.21058638620635736
44,kick,action_words,verbs,0.17751269382627113,0.16687556627827385,0.15403344968090887,0.19031210446163363,0.19797420874238014,0.17299358628224581
45,kiss,action_words,verbs,0.2514070427666108,0.22825969628989695,0.24638498718426985,0.24556298869783463,0.280831840143285,0.26891846844757145
46,knock,action_words,verbs,0.1861635734411803,0.23103629782880572,0.22637175941296542,0.23283982127904893,0.20070762874092907,0.1774767890262107
47,lick,action_words,verbs,0.26657746111353237,0.25035811060418683,0.22854462002093592,0.24789562060133272,0.2727335029840469,0.298597885966301
48,like,action_words,verbs,0.28324362821877,0.3271263040602207,0.3472763320261782,0.3474382139418436,0.3285760682076216,0.38694502955133264
49,listen,action_words,verbs,0.22790877063843337,0.28439704257817494,0.2829624990170652,0.23425983898341657,0.22911717044189572,0.25688597684105235
50,look,action_words,verbs,0.2217667709866708,0.25898730597997965,0.22892209914113795,0.2195078878748146,0.253471990781171,0.21932662118758475
51,love,action_words,verbs,0.25929963012987917,0.2756047073913657,0.2928384140781734,0.3340575831091922,0.324826369908723,0.2630736048926007
52,make,action_words,verbs,0.29791385165992235,0.21035742365001214,0.278363471556651,0.2501797931776805,0.2819057607456394,0.2913654378304879
53,open,action_words,verbs,0.16942029644269496,0.18928801187354585,0.1969726476073265,0.1976634892076254,0.19884258361222842,0.20491721752720574
54,paint,action_words,verbs,0.20406424084847624,0.24280295117447773,0.23170852723220983,0.247937815094536,0.22920544773340226,0.2026712940633297
55,pick,action_words,verbs,0.17453031849278056,0.23444556995578433,0.1922573847696185,0.22506835781361745,0.24347079755819362,0.25582686594376963
56,play,action_words,verbs,0.1870791056814293,0.21367321714110996,0.20829335025822124,0.18818874074065167,0.18572194250705448,0.21006044613507888
57,pour,action_words,verbs,0.19951814569532872,0.21046249479055404,0.2393708685040474,0.20750297859311104,0.19874435395002366,0.22379689291119576
58,pretend,action_words,verbs,0.18976011934379736,0.25557086311958055,0.23243027601553046,0.20299781331171593,0.19997414589549103,0.18473753288388253
59,pull,action_words,verbs,0.3118473294377327,0.277255223095417,0.2841060158610344,0.2878176906704903,0.29011933323151123,0.2625259965037306
60,push,action_words,verbs,0.27271799743175507,0.19883114605656135,0.2626211070843662,0.2218147698044777,0.23570046171545983,0.18882811531424523
61,put,action_words,verbs,0.291898469440639,0.27680970305068925,0.3031180998682976,0.22135594073683024,0.29390450567007065,0.30745840415358544
62,read,action_words,verbs,0.18911035234729448,0.1952707234092734,0.2224426478655501,0.2106751169388493,0.19066577748921903,0.21686988823115827
63,ride,action_words,verbs,0.26932587231630867,0.2320622340352698,0.2629612839470307,0.29873804034044343,0.27680075347423555,0.287053245306015
64,rip,action_words,verbs,0.20958097636078796,0.2693997385601203,0.21764350384473802,0.2837929105758667,0.21987973557164273,0.21538280105839172
65,run,action_words,verbs,0.1780161102790208,0.16558068349957467,0.1924500890308991,0.1706370428049316,0.19216222401397923,0.1488613033294678
