,local,global
finger,0.00240400968453823,0.34664230639656246
record,0.0035302396173830385,0.350292602969799
dinosaur,0.004882454872131348,0.4507475274107451
cheese,0.0014577309290568035,0.4335366596383846
fine,0.0060267976352146695,0.5403331344171078
own,0.0065331862253301285,0.4886744605747635
sister,0.002605097161398994,0.3893897354014825
letter,0.0006528394562857492,0.3208935464770789
boat,0.0032462134505763197,0.26648243208005196
chocolate,0.0013650874296824136,0.3802833093595459
few,0.0032960018690894634,0.4064113577471836
ahhah,0.0039053698380788165,0.5779619185026288
brother,0.004166764872414725,0.31390423367935316
oops,0.0038789839580141263,0.41583784727239237
card,0.003903111389705113,0.5362822142051492
cook,0.003090931523230768,0.29051897032221863
cry,0.0036818126837412516,0.4543793980565216
hit,0.0024703575505150687,0.4346627807891066
anyway,0.002806211671521587,0.5171234169310662
white,0.002041818517627138,0.35678820226486807
store,0.003186347307982268,0.43825601414270654
nine,0.0008386594277841074,0.3218611196383435
nose,0.0021121255282698006,0.39760182130804445
uhuh,0.004110490122149067,0.43524309171953424
plate,0.0028016788618905205,0.409922483967079
leg,0.0033988829921273622,0.3433222856711121
seven,0.0007659303290503365,0.28174575195926455
matter,0.0037258346875508625,0.36645336453482025
tonight,0.0034693987930522244,0.4270006038970794
change,0.006034860105225534,0.5347989734206354
taste,0.0036802956691155066,0.39953883868088713
lots_of,0.002568832925848059,0.36590383607228427
doctor,0.004508652857371739,0.4677962831732463
both,0.00371686349043975,0.33615798992975165
noise,0.0032343409563365733,0.3014323377021091
glass,0.0038327159303607364,0.4189859514800992
dress,0.0032521029313405353,0.42913007148342064
excuse,0.0029395656152205033,0.3464739404408381
special,0.005268327063984341,0.5278146093174987
half,0.0034090690314769745,0.4133629646605975
cookie,0.0016318137447039287,0.3592302406931914
front,0.0043527193971582365,0.4255112641276009
shirt,0.0017453226549872037,0.33801016289720665
farm,0.007406602303187053,0.4777488773190628
ring,0.0049541654257938775,0.4028248595548295
cream,0.00341834823290507,0.26335705363809325
rain,0.004872606646630072,0.4437712344412055
zoo,0.004766720312613028,0.381056661221846
page,0.003032524245125907,0.28517114820504397
count,0.0021726398757009797,0.4306393525466162
hole,0.0034172938150518082,0.3423659045005645
usual,0.0039686041000561835,0.4428170465181699
mind,0.00566534649941229,0.3919405637427499
phone,0.003883860508600871,0.32813092137022504
tooth,0.0027605732282002765,0.360452259154842
either,0.003912814565607019,0.5510756548138486
a_lot_of,0.0038568198680877684,0.47661766428049424
fast,0.00443233987864326,0.48584055516675495
mess,0.003713698046548026,0.34413417697456283
careful,0.0036827456206083298,0.2973638035787316
ambulance,0.002778298714581658,0.5209639121627648
bread,0.0013994319098336355,0.4229949972209618
owl,0.007718784734606743,0.6340818283378749
ease,0.005895237768850019,0.37833848916838053
smell,0.0038439114888509113,0.37348348235498363
song,0.007508603589875358,0.4085425899928544
hope,0.0031161502350208372,0.5008225487680716
pardon,0.005983117967844009,0.4123982648438288
pop,0.006133388389240612,0.4526213529686005
block,0.0031919537052031485,0.39358216972786975
win,0.005829149484634399,0.5616078506857849
near,0.005389958620071411,0.4271828192586392
grow,0.005730439509664263,0.3971112598984373
ear,0.0021568343919866227,0.39215605138687704
paint,0.00357113778591156,0.4457544915832592
tv,0.006128526252249013,0.49011478975798717
may,0.0027312532067298887,0.46610503732303943
dollar,0.0015826799251415112,0.4242758902829592
line,0.0062849124272664385,0.4698196510426861
swim,0.003262475613624819,0.34707796059143914
drop,0.00438267953934208,0.4145059807801543
blow,0.0044148266315460205,0.43131955489925733
wheel,0.002338249236345291,0.36763471210086607
leaf,0.00498353032504811,0.4586234104472118
couple,0.0036147885462817025,0.36736617037604835
monkey,0.005265000704172495,0.4117555247773902
pig,0.006539194872885039,0.5715079613348224
thirty,0.0012127325452607252,0.29407732309103507
spoon,0.0018733797534819573,0.3787249976566447
sun,0.004350203606817458,0.33770433398562805
hospital,0.003959089517593384,0.5067236354756155
anybody,0.003080128095088861,0.40575176686805126
warm,0.0036769171018858214,0.28547497923214504
bottom,0.006106281653046608,0.5257217387108983
roll,0.004883710075827206,0.44781861620352303
once,0.00522388219833374,0.5826998918044699
along,0.006828740239143372,0.5326838058422756
breakfast,0.0015322110232184915,0.25619131525757344
learn,0.004942777065130381,0.48004331467977646
dirt,0.003996579987662179,0.38483902657017943
nobody,0.005821389310500201,0.45494117520577426
meet,0.006380200386047363,0.4997791458023336
hang,0.003536409622914082,0.43256255526654774
sandwich,0.0015015041126924403,0.3917575799263472
hafta,0.006128562348229545,0.6209585870769914
window,0.0031564775854349136,0.42526195091464614
soon,0.005045568943023682,0.3743869816131026
quiet,0.004220592253135912,0.415231739872582
laugh,0.004813477396965027,0.4542891986320623
able,0.003796740372975667,0.42426887865651775
full,0.00447278552585178,0.49411099900538735
black,0.0035811811685562134,0.45187981270577127
problem,0.0027546510100364685,0.389215033616377
