,word,category,lexical_class,period0,period1,period2,period3,period4,period5
0,bite,action_words,verbs,0.1983464981118838,0.2945661981190954,0.20148361208183424,0.26359910288682353,0.21714862249791622,0.2571710363030434
1,blow,action_words,verbs,0.10298387067658561,0.11783164044221242,0.14961325184309057,0.12185714369018873,0.14905749882260957,0.13647971724470456
2,break,action_words,verbs,0.25875158856312436,0.22208409463720663,0.2829785558084647,0.24592531950523455,0.28079227624194963,0.24424319366614025
3,bring,action_words,verbs,0.2873228244483471,0.24612889758178166,0.298395322901862,0.28290928875406585,0.27738120357195534,0.22646981086581947
4,build,action_words,verbs,0.22344127829585755,0.19812931652579988,0.16213610420624416,0.19684763103723527,0.14007935132831334,0.1347186757872502
5,bump,action_words,verbs,0.25080965344722456,0.24803544878959655,0.21793244928121566,0.20976041919285698,0.2486178833991289,0.1539077376946807
6,buy,action_words,verbs,0.21955263927312835,0.27946538229783374,0.26114728817572963,0.2972587919483582,0.3173352286219597,0.31964673002560934
7,carry,action_words,verbs,0.14111395486231362,0.1703906627992789,0.16700902288513525,0.23452432304620743,0.13087180530031522,0.17460973321327142
8,catch,action_words,verbs,0.19067034710730826,0.2318339648523501,0.19524323890606562,0.19690181675056617,0.22198427120844524,0.20653140520056087
9,chase,action_words,verbs,0.07962962040411574,0.16032955130296095,0.19204970707113928,0.17466361274321873,0.17496291150649387,0.1767899662256241
10,clap,action_words,verbs,0.26241993504975525,0.19694746977516583,0.19404540423836028,0.2193210474573649,0.21089062739450198,0.12703754678368567
11,clean,action_words,verbs,0.2842949375510216,0.2627789263923963,0.3131663501262665,0.2688011883624962,0.29569157858689626,0.3311036556959152
12,climb,action_words,verbs,0.22920398987256563,0.209746169929321,0.27178283631801603,0.23929932365814846,0.2046760119497776,0.24432510286569595
13,close,action_words,verbs,0.13764383234083652,0.1945621852896043,0.1637108094458069,0.18456156964280776,0.18220402238269648,0.16508482210338116
14,cook,action_words,verbs,0.3930522160870688,0.3902242839336395,0.39770434896151224,0.37778638835464207,0.34194658560057484,0.3035253995497312
15,cover,action_words,verbs,0.14699096605181694,0.17112312731998308,0.15692363157868386,0.17094521721204123,0.11699189059436321,0.15478139718373615
16,cry,action_words,verbs,0.27982951601346334,0.2711785713831584,0.28990950882434846,0.2459658165772756,0.2772064725557963,0.2979832023382187
17,cut,action_words,verbs,0.1922647515932719,0.2234910891524383,0.26602502663930255,0.20769541089733443,0.24449759721755981,0.1790915643175443
18,dance,action_words,verbs,0.2445258624278582,0.2541251308642901,0.21621261847515902,0.2542902146066938,0.27376364011849674,0.2445350058997671
19,draw,action_words,verbs,0.21850738525390626,0.20396594570151397,0.1874476032597678,0.16802813162406285,0.2149406112730503,0.2026142145196597
20,drive,action_words,verbs,0.17720351616541544,0.18427506989488998,0.17873528599739075,0.19438677082459133,0.19900876780351004,0.18585383941729863
21,drop,action_words,verbs,0.18695274580802237,0.17015300504863262,0.20651408710650035,0.20329507601757843,0.20569667282203832,0.20685283280909061
22,dry,action_words,verbs,0.2765358880162239,0.2838576619823774,0.2609977897788797,0.26823661143758465,0.2918816571434339,0.28068646788597107
23,dump,action_words,verbs,0.2655182937781016,0.22988887478907902,0.21963349978129068,0.2266026470810175,0.22872872600952784,0.19728674714763958
24,eat,action_words,verbs,0.3619362205266953,0.3562782913446426,0.3924341936906179,0.31822237074375154,0.3447418356935183,0.33995385766029357
25,fall,action_words,verbs,0.16899547965398856,0.26907695962914396,0.3038633850713571,0.22621148551503817,0.18634791978235757,0.2809995846822858
26,feed,action_words,verbs,0.20957728360707945,0.1688793101347983,0.19067034630903176,0.16987711104697414,0.12113971294214328,0.22676186660925549
27,find,action_words,verbs,0.3217816264679035,0.30895581742127737,0.3286640539765358,0.217006603628397,0.3495438853899638,0.24653543941676617
28,finish,action_words,verbs,0.10293441638350487,0.12261648376782736,0.1380102245935372,0.09982072934508324,0.14553704405469553,0.11752328996857007
29,fit,action_words,verbs,0.15327670946717262,0.1855549571605829,0.17952681382497152,0.1628896040575845,0.153749014933904,0.1449873580464295
30,fix,action_words,verbs,0.15935508773795196,0.2663522892232452,0.259997816880544,0.23848003546396893,0.23178505897521973,0.2292199206848939
31,get,action_words,verbs,0.40388642996549606,0.3725934748848279,0.3636141608540828,0.356783390045166,0.3859135646086473,0.4199844438296098
32,give,action_words,verbs,0.2692143650991576,0.18090039578576883,0.22205442984898885,0.33419718806232723,0.28266005830041,0.33736109275084275
33,go,action_words,verbs,0.35955383256077766,0.25482523813843727,0.2635782194825319,0.3376116787011807,0.3289833714564641,0.35852522861499053
34,hate,action_words,verbs,0.2023427566247327,0.11187627054750919,0.21868153076086724,0.2304263362394912,0.22795541641803888,0.17998861854097672
35,have,action_words,verbs,0.3720586827168098,0.32289477717131376,0.3721547914402826,0.3755300583747717,0.3908574389559882,0.39304721107085544
36,hear,action_words,verbs,0.31863617191889454,0.33607096278241705,0.3257883552994047,0.31584509576742464,0.3619909148131098,0.37046238680680593
37,help,action_words,verbs,0.14880442791260207,0.09384838699434812,0.1449332612433604,0.149959829946359,0.15820469920124328,0.1602337285876274
38,hide,action_words,verbs,0.1803795892213072,0.1896217055618763,0.1916267454624176,0.1917816256483396,0.17425317589480144,0.16740181719263394
39,hit,action_words,verbs,0.19738176378111044,0.2236384871105353,0.2844806542353971,0.22566593041022617,0.262452328701814,0.26032278935114544
40,hold,action_words,verbs,0.2882110784451167,0.20010869770000378,0.24731876594679697,0.26128606821099915,0.28445366689314444,0.20635188668966292
41,hug,action_words,verbs,0.268502319088349,0.281954174994358,0.26597310373416316,0.22174814569630794,0.33064808057887213,0.3134322693714729
42,hurry,action_words,verbs,0.17044063458840053,0.22080966883472034,0.20693370814506823,0.18473934152951607,0.21963717291752496,0.162433389042105
43,jump,action_words,verbs,0.200298400329692,0.23677943299214047,0.22380095943808556,0.20792520605027676,0.2348064790878977,0.28714328459822214
44,kick,action_words,verbs,0.18244603462517262,0.15748825321594875,0.13500713155819818,0.1961917049650635,0.2065606062610944,0.1945967967932423
45,kiss,action_words,verbs,0.26736956902525644,0.250039017572999,0.279091727704956,0.27452921747629133,0.2786781850915689,0.2677278799403991
46,knock,action_words,verbs,0.17237633901337782,0.28835461139678953,0.21896059385367803,0.2562880709767342,0.20029729132407478,0.1799167799098151
47,lick,action_words,verbs,0.25866326491038005,0.25791329943708013,0.25942406750151087,0.2980073435375324,0.2970046679178874,0.2806228483716647
