,word,category,lexical_class,period0,period1,period2,period3,period4,period5
0,bite,action_words,verbs,0.2421118740377755,0.2618902429406132,0.2294587548132296,0.22240448210920608,0.21420191234812655,0.24431406743824483
1,blow,action_words,verbs,0.11941745907068252,0.12770216899185344,0.14704298886374154,0.12833160733183224,0.14055752232670785,0.13960358072072268
2,break,action_words,verbs,0.202917208224535,0.24797822628170252,0.2425564549587391,0.21428928354621998,0.2575600987364506,0.2367921602623216
3,bring,action_words,verbs,0.28440466734270253,0.2411882648313487,0.2629670850161848,0.23873372286044317,0.23862716909497977,0.24077436902249852
4,build,action_words,verbs,0.17846282308214698,0.15849933813193015,0.16915737710272272,0.158983721708258,0.15352738009573058,0.12924860864877702
5,bump,action_words,verbs,0.20332647000367826,0.23008925878796085,0.23301222200194996,0.2214319429843238,0.20241750474890757,0.1709697574762435
6,buy,action_words,verbs,0.18671837146393955,0.2579942186973218,0.20845573753691637,0.24452121425420045,0.24829287724248295,0.27217150752743086
7,carry,action_words,verbs,0.16928903572261333,0.14131682053474443,0.1683675547869041,0.19442885766426724,0.11851177780578534,0.1723614081997296
8,catch,action_words,verbs,0.18186080176383257,0.20954030048516062,0.19157906733453273,0.1952705269615198,0.21371066531744495,0.18023673705756665
9,chase,action_words,verbs,0.09033654078554648,0.13631479108128056,0.1733509899565467,0.16801232161621252,0.16362383370769434,0.17559710703790188
10,clap,action_words,verbs,0.23748986408687556,0.20983635826871314,0.22105181878753777,0.23209812234227473,0.23158176228404045,0.14537652656435968
11,clean,action_words,verbs,0.25523783614238105,0.23082587894584453,0.24666414436485087,0.22043570632050777,0.26475377157330515,0.2559133894613077
12,climb,action_words,verbs,0.22641853873546308,0.190846802134599,0.2280438681100977,0.2344706026216348,0.20594999892637134,0.18517437423097677
13,close,action_words,verbs,0.13543260181001548,0.16354146460071206,0.1304425511376134,0.15801918672929918,0.14428217308595775,0.1340182464055974
14,cook,action_words,verbs,0.36882357813160993,0.3472519921759764,0.3444337802628676,0.38186662618456213,0.3214285784111968,0.32055311142627535
15,cover,action_words,verbs,0.14272925874282574,0.1743211014462369,0.14093875667701164,0.1510930129193834,0.14392220113297988,0.13235585804407796
16,cry,action_words,verbs,0.24325318208762578,0.21581414115748235,0.2517574292918046,0.257139165699482,0.2755154456411089,0.2562546710772761
17,cut,action_words,verbs,0.17415223171313604,0.21318183402562962,0.2034639703730742,0.17472018785774707,0.19337547396620114,0.1822103176265955
18,dance,action_words,verbs,0.22749964004525772,0.21208968545709336,0.19703847028571983,0.19864021527713963,0.22704793602742,0.21501259272918105
19,draw,action_words,verbs,0.15644913877670963,0.20692637601289257,0.18507135942064482,0.1662792943418026,0.16824303541717858,0.16530329895516235
20,drive,action_words,verbs,0.18147611562852506,0.1462819157884671,0.17169517060292178,0.1818956463287274,0.17416185410372143,0.17240626698937908
21,drop,action_words,verbs,0.1794674353743041,0.17742541673834678,0.17790071465648138,0.1796431369951059,0.16512890464315813,0.19546566448277897
22,dry,action_words,verbs,0.2443828448653221,0.2442738654712836,0.24092521398727382,0.2386462358950541,0.2591228716332337,0.2691917695381023
23,dump,action_words,verbs,0.25375063295165695,0.18531077421669448,0.21445057027298828,0.20084761598457893,0.24349584951996803,0.18829885522524517
24,eat,action_words,verbs,0.29911277381082374,0.324382284283638,0.3750723774234454,0.3148505009453872,0.3101456365708647,0.30881242007017135
25,fall,action_words,verbs,0.18674437832777147,0.21165964405598311,0.2691001224403198,0.20843948796391487,0.201747825883072,0.2425558811519295
26,feed,action_words,verbs,0.1705850374698639,0.16350342210249177,0.17920608150547948,0.17242228988282107,0.1409279046436915,0.2055347355703513
27,find,action_words,verbs,0.27097309936351816,0.28299038351646494,0.3003280003155981,0.21979150774755649,0.2907733082257468,0.24162766216322779
28,finish,action_words,verbs,0.10529093031904527,0.10738419810378994,0.10012357954734138,0.10642499243840575,0.11940241718132581,0.11774431933359854
29,fit,action_words,verbs,0.13982501900594296,0.15025440892869873,0.16211922824316258,0.1629809463589356,0.14431310856136784,0.14527585383119254
30,fix,action_words,verbs,0.19675833372206525,0.23416606509791954,0.22567488359553473,0.19990262091159822,0.19337905134106503,0.2004471000540873
31,get,action_words,verbs,0.3784471194126776,0.3631076043844223,0.37331692074184064,0.3575829029083252,0.3560483157634735,0.392032045011337
32,give,action_words,verbs,0.2551428036143382,0.1897016454354993,0.2183505093743061,0.30871936209775785,0.267059194855392,0.29716003299332583
33,go,action_words,verbs,0.3132269957031195,0.2746267933398485,0.27831323196490604,0.30358560326007694,0.2958608189454445,0.32997561217500615
34,hate,action_words,verbs,0.18601719418476367,0.14430539192010958,0.20556547020428947,0.20057863236538,0.1877861821021025,0.18341553696830357
35,have,action_words,verbs,0.31716656183394104,0.32454996570371664,0.34552319678995347,0.3429332311368651,0.3460333622060716,0.36059034730379397
36,hear,action_words,verbs,0.2631787088965731,0.30820372990436024,0.2930090554334499,0.27514736174738835,0.3251210547707699,0.3196278152366479
37,help,action_words,verbs,0.18837071529456548,0.11131146767487128,0.13670008670952585,0.15944297570321295,0.15494697874990002,0.1955941403284669
38,hide,action_words,verbs,0.16135166944669826,0.19649776495222387,0.18186454071352878,0.17811791615427605,0.15664502502315575,0.1940381510804097
39,hit,action_words,verbs,0.20130121300893802,0.21027326894303164,0.22607962494449957,0.19883057288825512,0.20077666925887266,0.23829803206026554
40,hold,action_words,verbs,0.23510832594086725,0.20886387993934855,0.22295976330393127,0.2139329769616497,0.24537041022752723,0.20789645699163278
41,hug,action_words,verbs,0.23018346106012663,0.22614553551478633,0.25312115527965406,0.21209922384608676,0.23877579564678258,0.25179926057656604
42,hurry,action_words,verbs,0.1755956970155239,0.19708748591633943,0.1895297826440246,0.19163975549431947,0.20357338262015376,0.1726078286215111
43,jump,action_words,verbs,0.1645327752520298,0.21279535147136655,0.20130134855621848,0.18859093109595365,0.20670517534017563,0.2174624895144786
44,kick,action_words,verbs,0.16830969056380646,0.15260939948774618,0.151687551555889,0.1799247759497828,0.1793798503279686,0.15913277623596891
45,kiss,action_words,verbs,0.2553957872837782,0.22572806272655727,0.23298550210893154,0.237224395919059,0.2681271782213891,0.2638429708916832
46,knock,action_words,verbs,0.19422709700078344,0.21380414663710529,0.2192641689741452,0.23893596256772678,0.1851109207511462,0.17985922881755337
47,lick,action_words,verbs,0.25561588154784565,0.24636955276645464,0.22040730188119,0.2386084801650473,0.27078687300284704,0.2965399757027626
48,like,action_words,verbs,0.2831266271615667,0.30212595224380495,0.33926940995913285,0.33445847619857105,0.3296315476298332,0.374704439330984
49,listen,action_words,verbs,0.21751133682062992,0.25163129831735903,0.2680664986923889,0.23482529763132334,0.2298716076746069,0.2406120184680511
50,look,action_words,verbs,0.20882093600928783,0.23427265719510615,0.22155920752825645,0.22213914210873623,0.24299292209056708,0.22484094119415834
51,love,action_words,verbs,0.268520546074097,0.2633394519133227,0.2841704282909632,0.323549156387647,0.3252614169166638,0.25129534304142
52,make,action_words,verbs,0.289752355705087,0.2075712152943015,0.25944037556958693,0.23252580751879856,0.27118537009314253,0.2905365175434521
53,open,action_words,verbs,0.16561548196678533,0.18505970401955502,0.19291217159479856,0.18620640823039517,0.19121022959207667,0.1908414227053009
54,paint,action_words,verbs,0.1959101899906441,0.22069116399205965,0.22287172291960036,0.2327023979138445,0.2238632085422675,0.2076321200778087
55,pick,action_words,verbs,0.18727369945762412,0.23700360236344514,0.18772778094842515,0.22246174341333763,0.2243288740781801,0.24517221980053802
56,play,action_words,verbs,0.18336224276572466,0.2115533431922948,0.20988967231121555,0.17677819795374358,0.175445072020271,0.20693075444934697
57,pour,action_words,verbs,0.19795345198363065,0.21135894656181337,0.24658712847479458,0.2003692876547575,0.20656789615750312,0.2294201647927021
58,pretend,action_words,verbs,0.20416562297734722,0.24735859408974648,0.22320042665188128,0.19732763458575522,0.21171821563922125,0.17600342482328415
59,pull,action_words,verbs,0.3000998715559641,0.2805744484066963,0.2840803201342451,0.2805093569060167,0.27713610260779487,0.2608183154772068
60,push,action_words,verbs,0.261144664936832,0.19991748756729066,0.25204250772066156,0.22626541083057722,0.22000908441841602,0.19117518650988738
61,put,action_words,verbs,0.2818109776957759,0.28374085258002635,0.29619442572196325,0.22861485683048766,0.29448234712084137,0.28991981582908793
62,read,action_words,verbs,0.18803021986165952,0.1952535086483867,0.20625783316791058,0.20815705694258213,0.19417019417908574,0.20180510760595402
63,ride,action_words,verbs,0.26417261155115235,0.22565695250199902,0.24139264508568006,0.2863397356122732,0.25682145232955617,0.27046229913830755
64,rip,action_words,verbs,0.20273578898715122,0.2764404835524382,0.22121572121977806,0.2633102122694254,0.2206375475587516,0.19849414802316961
65,run,action_words,verbs,0.16177156624885705,0.16907531333466372,0.18809209625911097,0.16552014077274962,0.1903113647653111,0.14495177157223224
66,say,action_words,verbs,0.20256197719794253,0.20450869002021277,0.23169585088124642,0.2298369946388098,0.23762185468027988,0.2435262377302234
67,see,action_words,verbs,0.33721564489382283,0.36148442804813385,0.31157362267926886,0.3096442483365536,0.34398315341344904,0.37827890020396027
68,shake,action_words,verbs,0.18571108743548392,0.17337506694783425,0.15163849590213171,0.15734485382663793,0.1912349707412499,0.1324452369891364
69,share,action_words,verbs,0.12873268603450722,0.1037736738300217,0.09902898957631712,0.10216829769446381,0.08383023835204799,0.08096364190181096
70,show,action_words,verbs,0.15770561455820614,0.16147347960364203,0.1697003837076149,0.1599920625199697,0.15174094770617527,0.15815474199397223
71,sing,action_words,verbs,0.23892857603452824,0.2735670426717171,0.29152252083575286,0.2583122677330313,0.30008670340838106,0.2529476261858282
72,sit,action_words,verbs,0.2841238793114136,0.28133349762908344,0.3112586924228175,0.27104773093014956,0.2578611123774733,0.29269235357642176
73,skate,action_words,verbs,0.15921892311710578,0.10981639229382077,0.13879099431713776,0.12910829767070967,0.11743437721660095,0.16321172918482074
74,sleep,action_words,verbs,0.2624407735466957,0.27387299042727264,0.32237087472759446,0.2613072487126504,0.27841017973320237,0.2620370753109455
75,smile,action_words,verbs,0.22322689828559242,0.21750241376716514,0.20684710784504812,0.22395270317792892,0.2810739485753907,0.23714031908532668
76,spill,action_words,verbs,0.11672960088721343,0.13933820676368971,0.1284166048101794,0.1347762211225927,0.16563767609025898,0.11865771394222975
77,splash,action_words,verbs,0.1949141515152795,0.17333404514938594,0.18124084267765284,0.19692867249250412,0.1968701449888093,0.19377646291007597
78,stand,action_words,verbs,0.19010348630448182,0.187461294458601,0.1977184956957554,0.1968979649245739,0.1747943595983088,0.23751870902447864
79,stay,action_words,verbs,0.19544145152238862,0.2665026832658511,0.17194864453215683,0.2505672225921318,0.2012864157025303,0.1889595073358766
80,stop,action_words,verbs,0.17563506066799164,0.16618743046586001,0.1984030306339264,0.16998048292266,0.17819103877991438,0.17585030304534094
81,sweep,action_words,verbs,0.13707311034202577,0.10480126780297222,0.1302816314001878,0.13599024443276997,0.1027159843859928,0.12996572745894944
82,swim,action_words,verbs,0.23839150507141044,0.2661952818262166,0.2792472680067194,0.2556381161014239,0.24079905971884727,0.2713811328013738
83,take,action_words,verbs,0.2577941020329793,0.21997885699742115,0.2597617023358388,0.25394472740590573,0.26634566395961007,0.23294710188305803
84,talk,action_words,verbs,0.2661342916211912,0.28918785016451565,0.3006154205650091,0.2750669139726409,0.27732674591243267,0.28554538674652574
85,taste,action_words,verbs,0.24492119165758292,0.24124760727087657,0.2614424428237336,0.2502976145980687,0.2758827351831964,0.27506449570258457
86,tear,action_words,verbs,0.15514011594156424,0.18247380866003887,0.17322574512633895,0.160517120669628,0.1405589509755373,0.16984683108227006
87,think,action_words,verbs,0.42290843355244606,0.4154774083622864,0.3922728139620561,0.38712327387826195,0.40088707307974497,0.4384195604201021
88,throw,action_words,verbs,0.24497651805480322,0.20634441822767258,0.25748662451903026,0.22912628508718877,0.24943415881616288,0.2817324291914701
89,tickle,action_words,verbs,0.22971797591218582,0.2031686949233214,0.21881260504496508,0.2102754670712683,0.21157075727925354,0.2180432843665282
90,touch,action_words,verbs,0.15911574714950152,0.17009141083274568,0.1580937265285424,0.1546088385085265,0.16942863427102567,0.14889611663489505
91,wait,action_words,verbs,0.1958528900375733,0.22511690453841135,0.19620318364884173,0.18797416405545342,0.21710602643674817,0.20213807788160112
92,wake,action_words,verbs,0.13789141500511995,0.1473988350480795,0.16040632487447173,0.14494220225204682,0.16053571245046677,0.16941215390605585
93,walk,action_words,verbs,0.17761844143803632,0.1761412573978305,0.23080471840997538,0.22427570211390654,0.18619314459120406,0.2043146417875375
94,wash,action_words,verbs,0.28208456850714153,0.3034977898772421,0.32301279387126364,0.27261897202195795,0.3230762226240976,0.3307289288068811
95,wipe,action_words,verbs,0.16299614586449904,0.18281361633645637,0.17172405416904776,0.19848134244481722,0.2160662387808164,0.1858629234401243
96,wish,action_words,verbs,0.18681883053095252,0.20161970864449227,0.19734248095031443,0.20203045855409332,0.11577361395004494,0.16618997051284232
97,write,action_words,verbs,0.14706402259140178,0.17940679151150915,0.17718272315787859,0.18455999704698722,0.17671403074637054,0.18049353497723739
98,alligator,animals,nouns,0.22233372005367918,0.17760184660021747,0.2751888864570194,0.22623664221415918,0.2445804834964552,0.18454670384526253
99,animal,animals,nouns,0.22476550564169884,0.2536064709916159,0.2339143774339131,0.24423924299577873,0.230887522856737,0.2914513534513013
100,ant,animals,nouns,0.20880182176504447,0.14880915072101814,0.20911638562877974,0.17188679324141865,0.18618641474417277,0.215506326792569
101,bear,animals,nouns,0.20038479164242745,0.17615181293625098,0.20408016995147424,0.18512438237667084,0.1468000607886191,0.14844685664464688
102,bee,animals,nouns,0.17852710075676442,0.21313249678523452,0.22667014878243208,0.18216994487577015,0.1727625486794217,0.15248149208103617
103,bird,animals,nouns,0.3727580092295452,0.34093244224786756,0.4277023210607726,0.342453109100461,0.27940208415190376,0.3138630061099927
104,bug,animals,nouns,0.1735487453240369,0.15934541675129107,0.20836202697507267,0.1333030336375894,0.1671827346086502,0.22009219005703926
105,bunny,animals,nouns,0.2765315632120921,0.3116494882209548,0.21982092975771853,0.23991379017631212,0.30791748390981444,0.2770993361121108
106,butterfly,animals,nouns,0.0,0.0,0.0,0.0,0.0,0.0
107,cat,animals,nouns,0.3834458076291614,0.36778323849042255,0.2888883985579014,0.2767300762493035,0.3237677003360457,0.25227627183000245
108,chicken,animals,nouns,0.33611279991097176,0.3426792621612549,0.3974773655335108,0.38156477343291045,0.34283025190234184,0.42147594073723105
109,cow,animals,nouns,0.3022461701184511,0.375786568703396,0.3936655180794852,0.3371112441851033,0.3338899165391922,0.3051538529184957
110,deer,animals,nouns,0.12435877028786178,0.18170236694979772,0.19661293215728526,0.23101341380522802,0.23847705571291347,0.19074752737350506
111,dog,animals,nouns,0.30055966454425026,0.375825434923172,0.376657256535415,0.3533718665612155,0.3315091532622946,0.3441179557864008
112,donkey,animals,nouns,0.2532754416710564,0.238303158033107,0.2820455847707178,0.21646810720603055,0.29818805013425076,0.23111053575472584
113,duck,animals,nouns,0.27768865786492825,0.2947878637190523,0.2586473907376158,0.24927618136179858,0.2903841866978577,0.2890722179978058
114,elephant,animals,nouns,0.40464245940425564,0.3360331036426403,0.32148899015938415,0.37605290313561757,0.392674341549476,0.2868712303539117
115,fish,animals,nouns,0.2503398973494768,0.26453041036923725,0.31194802224636076,0.3247180840621392,0.3115747969597578,0.29383561281221254
116,frog,animals,nouns,0.36509501934051514,0.379767394810915,0.28126027409372656,0.40125654531376703,0.3165930032523142,0.23005875200033188
117,giraffe,animals,nouns,0.36389324968231135,0.31803752261179463,0.3392314448438842,0.3942426363455838,0.33220654790257587,0.29883013665676117
118,goose,animals,nouns,0.23886967586496702,0.28096605464816093,0.23462249945711205,0.26904462149430963,0.28752199684580165,0.16742491722106934
119,hen,animals,nouns,0.2555900624504796,0.32532103904164755,0.27144669089466333,0.2887130228096041,0.23885398049806728,0.29872829566399256
120,horse,animals,nouns,0.26953800887401613,0.3151304019758335,0.3508491259196709,0.33402942839477745,0.3130481538587603,0.28351146131753924
121,kitty,animals,nouns,0.27820324069923824,0.23920150299866993,0.23040278859693428,0.16970977107329027,0.1950856805618467,0.16780858114361763
