,word,category,lexical_class,period0,period1,period2,period3,period4,period5
0,bite,action_words,verbs,0.2312218866804067,0.2564188429352009,0.23353342665359378,0.23666377320434107,0.20964514537516868,0.2463042980858258
1,blow,action_words,verbs,0.12976131662726403,0.13230738213116472,0.13944223454660354,0.13944447807529392,0.13635819139225142,0.13831808934254305
2,break,action_words,verbs,0.18727067549680843,0.23360833130551106,0.22853883099742234,0.2074998760821693,0.25096116324557977,0.2219280844883007
3,bring,action_words,verbs,0.2786128956292357,0.22111198620405048,0.258272268316325,0.22840527872390606,0.22658018581569195,0.232182628155819
4,build,action_words,verbs,0.16639497667989311,0.1465001500239878,0.14860216887401684,0.1547331796160766,0.14736051476724885,0.1276139538202967
5,bump,action_words,verbs,0.1952942196399935,0.23051313047899918,0.22367429404574282,0.2156647960509872,0.20009317638521845,0.16392801843132032
6,buy,action_words,verbs,0.18767844764233538,0.24114130443018494,0.2144213651697482,0.2332424965820142,0.2276291781488587,0.2504586327288832
7,carry,action_words,verbs,0.15693741593071642,0.14411145860724378,0.15984710801721497,0.18529390543699265,0.12253132523702724,0.17482416342724771
8,catch,action_words,verbs,0.18693759258497844,0.20170482678804547,0.1897986334349428,0.1933471936842098,0.20216961829539606,0.17402448026197298
9,chase,action_words,verbs,0.08956804505038646,0.1324178876750397,0.16802640934474766,0.16931210030965946,0.15623163859195568,0.16407797203454025
10,clap,action_words,verbs,0.2219984296323924,0.21553629580320735,0.21021642010997643,0.23531733693615084,0.23189644387056088,0.14334033158692447
11,clean,action_words,verbs,0.2505201478089605,0.2335778817985997,0.22600350269314015,0.2119785945749644,0.2535093780042547,0.2408125714453704
12,climb,action_words,verbs,0.21173597331489286,0.19951080903410912,0.2123559073490255,0.23892117930310114,0.20210176091641188,0.18921327229370088
13,close,action_words,verbs,0.13430413121686263,0.1644197331625037,0.13006395631236956,0.16403901908779517,0.12833289985599763,0.14110113900493493
14,cook,action_words,verbs,0.3634241722962436,0.3534354190741267,0.35062571316957475,0.37689695665330597,0.3295949968673727,0.3362406630835989
15,cover,action_words,verbs,0.14508281964244266,0.16569253395904193,0.14764935769798124,0.15207382822127052,0.1375432406716487,0.13236768530415638
16,cry,action_words,verbs,0.23799240868538618,0.20981330887386293,0.25351785336221966,0.24868894112961634,0.26733476916948956,0.24383270055713022
17,cut,action_words,verbs,0.15880515514207738,0.2086627986829947,0.19809379151889256,0.16413887144263947,0.20461517167942864,0.18971299561006683
