,word,category,lexical_class,period0,period1,period2,period3,period4,period5
0,bite,action_words,verbs,0.24541673623025417,0.22660272680222987,0.2557092823088169,0.3091678533114885,0.2437030116194173,0.26590073265527425
1,blow,action_words,verbs,0.16034761373884976,0.14359072209335863,0.13522251499816776,0.16574582928105405,0.12586616333574058,0.13534471186760225
2,break,action_words,verbs,0.251616255276733,0.2652206663042307,0.24226004857983854,0.2408246923434107,0.2533682762748665,0.22161405657728514
3,bring,action_words,verbs,0.32717040944844483,0.28696286384212344,0.3211432669311762,0.27860931699213226,0.2767202350261964,0.23780287690460683
4,build,action_words,verbs,0.20783439418300986,0.1565735272474979,0.16357628001194252,0.20139610875201852,0.12504040077328682,0.1436723940074444
5,bump,action_words,verbs,0.16019607863078514,0.2125403632066752,0.2353068226017058,0.1987653908956992,0.2213398229330778,0.21961007080972195
6,buy,action_words,verbs,0.24132606629282236,0.30759600959718225,0.24513418758288025,0.2880949653685093,0.3024856109172106,0.24296688406090988
7,carry,action_words,verbs,0.18616934748072372,0.199863873079027,0.2312234342098236,0.2536825891584158,0.13916803960149227,0.18749802708625793
8,catch,action_words,verbs,0.20053850263357162,0.21373627045088345,0.19903746172785758,0.21882474226386925,0.224719431810081,0.229752159432361
9,chase,action_words,verbs,0.20030846191864266,0.19022149965167046,0.17945970928198413,0.1717913475818932,0.16900146028233898,0.1564212298952043
10,clap,action_words,verbs,0.20536578956403231,0.18209723892964816,0.13873087810842613,0.22992398279408613,0.16988989308868585,0.18232823437766024
11,clean,action_words,verbs,0.2778118833899498,0.3081182990419237,0.30168261043727396,0.2784275612548778,0.29142899811267853,0.3348981542022605
12,climb,action_words,verbs,0.28070352990180253,0.21846421658992768,0.2544977317253749,0.17345038335770369,0.24939672350883485,0.2352832943201065
13,close,action_words,verbs,0.16648024348542095,0.1495476994467409,0.17928141345711132,0.12263413807377219,0.18257625342199676,0.1865628590121081
14,cook,action_words,verbs,0.4003112278878689,0.3733705161139369,0.3525179520249367,0.3654405016452074,0.34764167754665803,0.3341295004822314
15,cover,action_words,verbs,0.1338493804447353,0.13542100591094872,0.13598333839327098,0.16418188363313674,0.1488237127661705,0.1529453806579113
16,cry,action_words,verbs,0.24497348854416295,0.22515228856354952,0.23521227687597274,0.25488121082123955,0.296257530780215,0.29205628981192905
17,cut,action_words,verbs,0.21420118026435375,0.19768181778490543,0.16292007483149828,0.24185680393129588,0.2020075239241123,0.20749231968075038
18,dance,action_words,verbs,0.28459539968106484,0.16625932100064614,0.228943096571847,0.27036895210805695,0.2900112478269471,0.22424415359273553
19,draw,action_words,verbs,0.20822244014125318,0.20535984458891968,0.21481180818457352,0.17948979242808288,0.20032260821838127,0.21774029210209847
20,drive,action_words,verbs,0.1839357126308115,0.1786057176558595,0.18525543953809473,0.16861876747325846,0.15696712789174758,0.1690184770617634
21,drop,action_words,verbs,0.22885659088691077,0.2324156802147627,0.22305810637772083,0.17777598090469837,0.2103762616403401,0.15371343079540464
22,dry,action_words,verbs,0.29433343149721625,0.2981120355819401,0.2746978797018528,0.28910396099090574,0.28352501690387727,0.26790972171645416
23,dump,action_words,verbs,0.23404546044766902,0.26026511043310163,0.22912658639252187,0.24480426479130984,0.27018872648477554,0.21732497476041318
24,eat,action_words,verbs,0.36039794197208,0.3609239265322685,0.3228638050587554,0.28962492346763613,0.36769993901252745,0.30767086520791054
25,fall,action_words,verbs,0.26289549822870056,0.24681501168953746,0.3062211894688921,0.23629009821697286,0.2171285475947355,0.19126012921333313
26,feed,action_words,verbs,0.17894883414632395,0.2215120813084973,0.22383132659726673,0.1710246339854267,0.1632940740738478,0.17446405440568924
27,find,action_words,verbs,0.30314714889973404,0.2447216637018654,0.2898859163746238,0.31709275767207146,0.257013194821775,0.2608515244908631
28,finish,action_words,verbs,0.1317399280036197,0.1262281493921029,0.09890562449308003,0.13077969010919333,0.11006871561209361,0.09138618086121585
29,fit,action_words,verbs,0.17135385042056442,0.1471428177319467,0.16850418440605464,0.14309264523908496,0.1698472957665983,0.1553392038680613
30,fix,action_words,verbs,0.2494259931974941,0.2453628896098388,0.2538999695526926,0.2108722623241575,0.22523962492123245,0.2244585156440735
31,get,action_words,verbs,0.35416430483261746,0.3872613062461217,0.3442167043685913,0.3595106105009715,0.41606636608348174,0.4330301056889927
32,give,action_words,verbs,0.3019820931884978,0.28031899402849375,0.3294184958562255,0.31479896840296295,0.26921227052807806,0.24865032229572534
33,go,action_words,verbs,0.2999511197209358,0.27363256803330255,0.31331676337867975,0.32710330983002983,0.31023067658146225,0.2994837869191542
34,hate,action_words,verbs,0.17509878865059683,0.1742826280625243,0.14577066109460943,0.23648122109864889,0.18640580243970217,0.22955063455983213
35,have,action_words,verbs,0.3760015206301914,0.357170837931335,0.3235715840710327,0.3643222330138087,0.34823882000313866,0.3375310240422978
36,hear,action_words,verbs,0.35687950551509856,0.3329510284587741,0.3038706022657846,0.31882434828501,0.31643846072256565,0.34438586328178644
37,help,action_words,verbs,0.18567811842593882,0.13463624734431506,0.17275987491011618,0.15419692794481912,0.1912986977646748,0.15160102862864733
38,hide,action_words,verbs,0.21274533364921808,0.17421410487670647,0.23292352102304759,0.1875165693069759,0.1756998624871759,0.22176263630390167
39,hit,action_words,verbs,0.26027955938326686,0.21814114637672902,0.24332305632139506,0.14338621706701815,0.21327585099559082,0.19310549274086952
40,hold,action_words,verbs,0.21144453417509795,0.26774217672646045,0.274216428399086,0.25915096085518596,0.2372416939586401,0.22975034723058343
41,hug,action_words,verbs,0.2658951698491971,0.21092063519689772,0.30624035589004817,0.273127779778507,0.23219484670294654,0.21981137667439485
42,hurry,action_words,verbs,0.24017465310661415,0.20929221212863922,0.19142902311351565,0.18790012554210775,0.1973019689321518,0.22993317071129293
43,jump,action_words,verbs,0.21040776167064906,0.20222057336941363,0.26363738670068626,0.22808566670864822,0.18566271312096538,0.2356764270286811
44,kick,action_words,verbs,0.18202117168785711,0.1974500968120992,0.20102654319060476,0.17362704401945367,0.1778098974180849,0.16758260941132902
45,kiss,action_words,verbs,0.26436237607979113,0.2283193710156613,0.2728716865839327,0.29665202735101476,0.2433329031459595,0.222477619585238
46,knock,action_words,verbs,0.21481533444020898,0.21704962868243455,0.2166185834828545,0.18222150318324565,0.19009647803271518,0.18736356974113733
47,lick,action_words,verbs,0.2916870296001434,0.27992693819105624,0.2423521631250256,0.2857707434971082,0.29076116941869257,0.2313061561435461
48,like,action_words,verbs,0.36897844903998905,0.3400563054225024,0.37157636354951296,0.3356792151927948,0.34103711616051824,0.35662370569565716
49,listen,action_words,verbs,0.3011330836697629,0.2999473781221443,0.23985325133329943,0.30286632576271105,0.2755628573267083,0.27286300882697107
50,look,action_words,verbs,0.2697872101432747,0.23440766772803137,0.21812971420586108,0.27280142484232783,0.227363530056257,0.26653891801834106
51,love,action_words,verbs,0.2758816323346562,0.2953446518629789,0.30730760138895774,0.2419171757582161,0.28341071638796067,0.3202606779005792
52,make,action_words,verbs,0.25911861324780866,0.23302932818316752,0.30101395123883296,0.2635700166639354,0.25770061365083646,0.27220057598070097
53,open,action_words,verbs,0.18750545727089046,0.15897204060303538,0.17767660273239017,0.17826037909835576,0.193888034299016,0.20287664430215954
54,paint,action_words,verbs,0.23780602030456066,0.18492110408842563,0.2142760558053851,0.21045614296899123,0.22112626619637013,0.23565489100292325
55,pick,action_words,verbs,0.23112103107728457,0.23924767971038818,0.19878268782049419,0.21821013228036462,0.24053430147469043,0.23197234198451042
56,play,action_words,verbs,0.19874885885251892,0.19131247973755786,0.18756723683327436,0.21449631369776195,0.1915263343406351,0.2021205892993344
57,pour,action_words,verbs,0.22801053076982497,0.22242915146052838,0.24275567568838596,0.22022114954888822,0.2541031662374735,0.21355891562998294
58,pretend,action_words,verbs,0.2455872234545256,0.18949264726218054,0.23024253826588392,0.19379977509379387,0.2397320588168345,0.20655118972063063
59,pull,action_words,verbs,0.25656876172870396,0.32708584144711494,0.3486321607604623,0.27587160244584086,0.3254311539232731,0.28629441000521183
60,push,action_words,verbs,0.2570914223790169,0.23375298716127874,0.22619382701814175,0.2424843768148046,0.2802413407909243,0.2253231080248952
61,put,action_words,verbs,0.3427072331309319,0.326113475780738,0.3351437631580565,0.29470280054956677,0.25993976663602025,0.3270201113075018
62,read,action_words,verbs,0.21542562898248435,0.2341269723286754,0.2183905988931656,0.21080641198511185,0.19417543807312063,0.25090303365141153
63,ride,action_words,verbs,0.3160238013499313,0.2677792675401035,0.28783031376568896,0.29114059986252533,0.267459486093786,0.2443925580009818
64,rip,action_words,verbs,0.23268714025616646,0.2986369848251343,0.2722979497164488,0.22644227272585818,0.2165757588257915,0.19619931006117872
65,run,action_words,verbs,0.2178262216039002,0.21835021840201485,0.17784645343199373,0.2213055096566677,0.21565690346890026,0.19413077887147664
66,say,action_words,verbs,0.25510652114947635,0.18938582688570021,0.30574583676126266,0.2376200679470511,0.27390749255816144,0.23149420900477302
67,see,action_words,verbs,0.3917223881734045,0.41808735504746436,0.388378567117102,0.43040528810686535,0.3286434472538531,0.3772790408448169
68,shake,action_words,verbs,0.13568096554004833,0.16066105787952742,0.18527891742996871,0.15905429935082793,0.16511186733841896,0.17966667121570362
69,share,action_words,verbs,0.0921773376237405,0.1013323609251529,0.12065016198903322,0.10494339041825798,0.10084784848408566,0.09840843601054267
70,show,action_words,verbs,0.1854383029664556,0.1605911938007921,0.1516977861109707,0.16922387524562724,0.17264684202039943,0.15910715845070386
71,sing,action_words,verbs,0.2857599653717544,0.28719964002569515,0.2832731406547521,0.31111755687743425,0.31800415532456505,0.2952524831420497
72,sit,action_words,verbs,0.2954587789350434,0.3173167336732149,0.29728528633713724,0.32405495525974976,0.3228248341215981,0.26326062586158516
73,skate,action_words,verbs,0.1731295809149742,0.14101935260825688,0.17699846504256128,0.13827991102718645,0.14915515845151325,0.17665214248393712
74,sleep,action_words,verbs,0.3310866724285815,0.29413899078088646,0.33436223354778793,0.34018828595678013,0.3107457970165544,0.30848414823412895
75,smile,action_words,verbs,0.1781624484022981,0.21227384084149412,0.2437500985045182,0.2294106091323652,0.25965993106365204,0.24630918064051205
76,spill,action_words,verbs,0.15779651466168856,0.11333816120814946,0.12366950840346123,0.13989343513783656,0.1403705060482025,0.12840057019830534
77,splash,action_words,verbs,0.21054673483595251,0.20593705773353577,0.20336579075083136,0.1793672638013959,0.18401183150708675,0.20545719181628605
78,stand,action_words,verbs,0.19247332252562047,0.18257045466452837,0.21203965301576413,0.18424352714791895,0.19446757195615455,0.20163325760513545
