,word,category,lexical_class,period0,period1,period2,period3,period4,period5,period6,period7,period8,period9,period10
11,clean_(action),action_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,climb,action_words,nouns,0.16269683376885952,0.2745022539049387,0.21800835100002586,0.15919488319195807,0.25631773271597924,0.1430854078149423,0.23263707868754863,0.19574781665578483,0.18159327239263803,0.2407098701223731,0.17809893600642682
13,close,action_words,nouns,0.17209684243425727,0.16309244264113276,0.1455762678463208,0.16064809942070177,0.20345507507376812,0.1390968631756933,0.19585738662216398,0.16459809923544527,0.14408861247724608,0.1354952197521925,0.15231000549263424
14,cook,action_words,nouns,0.14851472824811934,0.16881190901622176,0.18298560613766313,0.17581794280558824,0.22312520053237678,0.2283870317041874,0.148639482135574,0.183849623426795,0.12677729837596416,0.21302358154207468,0.24102876549586655
15,cover,action_words,nouns,0.14531391859054565,0.14829538241028786,0.129496546741575,0.1064433865249157,0.16487439591437578,0.11095353737473487,0.1564467867836356,0.1398769904859364,0.14072251692414284,0.14382981080561877,0.11866244301199913
16,cry,action_words,nouns,0.1312056270428002,0.2204569935798645,0.20959852198138834,0.1995666805654764,0.2094446836039424,0.22747924644500017,0.25649712029844524,0.2217177170328796,0.1965391815174371,0.178355960175395,0.24458284247666598
17,cut,action_words,nouns,0.14238419589635573,0.1286912277340889,0.12577573470771314,0.16727468096896222,0.12700575805808367,0.1535837070673312,0.16829349203035235,0.18541944102923336,0.19358567334711552,0.14638908933848144,0.23134113680571317
18,dance,action_words,nouns,0.13880196800455452,0.14036839501932263,0.11313829766586422,0.14203470861539244,0.13411511275917293,0.14966727942228317,0.16526556662038752,0.15827836238436008,0.1329789836425334,0.1211571790277958,0.12691976660862564
19,draw,action_words,nouns,0.15461641512811183,0.18588288066287836,0.12764443145133555,0.12224061815068125,0.18184718938873096,0.11957449255217063,0.13829215038567783,0.13010149635374546,0.1386215891689062,0.07729763481765986,0.08381848656572402
20,drink_(action),action_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,drive,action_words,nouns,0.16067013395950197,0.15420853830873965,0.16175740975886582,0.16351843457669019,0.1351967642083764,0.150546333193779,0.1640471365302801,0.16147537602994003,0.1670003082189295,0.1493714648838106,0.17321152351796626
22,drop,action_words,nouns,0.10665301409991164,0.19832416102290154,0.1354633217677474,0.10191614991053939,0.1531083518149037,0.13742948276922107,0.20692436974495648,0.15346376579254867,0.12041155723854899,0.12863769810646772,0.18371985461562873
23,dry_(action),action_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,dump,action_words,nouns,0.1715461105892533,0.19218650013208388,0.1663524206727743,0.12557049757904476,0.1553464986383915,0.1573247980326414,0.171734141651541,0.13245516373334745,0.15281103514134883,0.1800473019015044,0.22419590679438492
25,eat,action_words,nouns,0.30020557418465615,0.32456184588372705,0.24125694744288922,0.32218151092529296,0.29203054755926133,0.22013664953410625,0.31419338956475257,0.29006489664316176,0.23628882877528667,0.23044805824756623,0.25174491070210936
26,fall,action_words,nouns,0.143421440012753,0.24371764371171595,0.14682458341121674,0.18901091776788234,0.2089426465528576,0.1871341010555625,0.2173772592097521,0.18846918113137545,0.17567659709602595,0.18069543577730657,0.17505089975893498
27,feed,action_words,nouns,0.12492961790412664,0.09072146740638548,0.1322839449159801,0.11478144079446792,0.12994976029731334,0.11579352226108312,0.10273397141136228,0.11887368033640086,0.09353552386164665,0.14411658430962185,0.18580107088200748
28,find,action_words,nouns,0.17552259005606174,0.18955241842195392,0.21999945119023323,0.2261698842048645,0.2096824262291193,0.2453905033568541,0.25645027169957757,0.22256404514375486,0.17092817053198814,0.17010146634359108,0.11327768731862306
29,finish,action_words,nouns,0.11519379198159042,0.10866616135463118,0.10261412567802165,0.14023432368412614,0.1365349518233224,0.12150890184076209,0.12245428727732764,0.14564781028189158,0.13468614406883717,0.13020358675796734,0.13199502406151672
30,fit,action_words,nouns,0.1380008989945054,0.1438608068972826,0.13953206773945376,0.14258307181298732,0.14517131857573987,0.09882947185542434,0.14124137200415135,0.12663614917546512,0.14503344856202602,0.1245256807655096,0.13177076606079935
31,fix,action_words,nouns,0.20622522052791384,0.20790714174509048,0.1964753445237875,0.15930712167173625,0.17191891578075133,0.16727611246077637,0.18676158748567104,0.17292328654891914,0.18184015076411397,0.15018736105412245,0.22028946038335562
32,get,action_words,nouns,0.2485738557420279,0.21685041251935458,0.2550527020874951,0.2207944706082344,0.28308649204279246,0.2575491380534674,0.26292946424923447,0.20446497853845358,0.25997467103757355,0.22779133680619693,0.31441417402204347
33,give,action_words,nouns,0.16742348082755742,0.13314704159274698,0.20011523449793459,0.19244425082579256,0.1692172225564718,0.17220287080854177,0.19085220843553544,0.15233063101768493,0.20700823813676833,0.17863486940041184,0.1867876064032316
34,go,action_words,nouns,0.17320438805553648,0.2603050656616688,0.3200861155986786,0.25567076709121467,0.23710019309073688,0.26889998191281367,0.2478513803921248,0.26975027192384005,0.3212594554612511,0.23960626164549276,0.2520011332082121
35,hate,action_words,nouns,0.20322252603040802,0.0,0.0,0.0,0.0,0.2552101440727711,0.1975087571889162,0.0,0.20922587476670743,0.1640644851140678,0.1742756012827158
36,have,action_words,nouns,0.19495440392117752,0.13606504672206937,0.1596796203796801,0.10805847946750491,0.16409867256879807,0.23444921013556028,0.21792331627673572,0.1790276039391756,0.13658124413341283,0.15282172774896025,0.20670336328054728
37,hear,action_words,nouns,0.27020778730511663,0.27721908967942,0.21609154157340527,0.2602225083857775,0.2602074474096298,0.22814239263534547,0.3274202927947044,0.2656702732667327,0.24947682525962592,0.26752024330198765,0.3059766862541437
38,help,action_words,nouns,0.19740669821438037,0.14691769294440746,0.2232825241982937,0.20956036895513536,0.19707628535596947,0.20373585388848656,0.1691440839320421,0.16309503465890884,0.1910828457851159,0.1421702706107968,0.1337611231332024
39,hide,action_words,nouns,0.10069787139073014,0.1028054257389158,0.10713715190067888,0.15604533720761538,0.09792607268318534,0.1333966946436299,0.13325717402622103,0.11338311227920808,0.14690756890922785,0.12485172245651484,0.13871275559067725
40,hit,action_words,nouns,0.1464534071739763,0.18378306119702756,0.13463363852351903,0.12329661077819765,0.16094497446384695,0.13265056298114358,0.1648631539195776,0.21258094122535304,0.1528791606818375,0.14267922509461642,0.19125452196519627
41,hold,action_words,nouns,0.16569453448449312,0.23812267351895572,0.15561063755303622,0.17313568629324436,0.20868036337196827,0.16039951350539922,0.1604083647069178,0.1993593347983228,0.22986332327127457,0.17185802209294504,0.2134964546188712
42,hug,action_words,nouns,0.21135821291490606,0.20294450161357722,0.22820040080696344,0.20496926386840641,0.1837220610560555,0.1873655177652836,0.22604167573153972,0.18304147915914654,0.1870380000848519,0.2746910199522972,0.2291280074339164
43,hurry,action_words,nouns,0.19190688352835805,0.1767979808151722,0.11202391521318962,0.15673259077103516,0.22541077474230214,0.13093312163102,0.16346291974186897,0.17475341334939004,0.19289498589932919,0.18426072522997855,0.1811388645321131
44,jump,action_words,nouns,0.15380024239420892,0.1903210766147822,0.13317805332572838,0.11238290090113878,0.18013296313583851,0.14681835621595382,0.14320553662255406,0.16287774480879308,0.14416757915169,0.13019265048205853,0.1444395546697908
45,kick,action_words,nouns,0.13430248517543078,0.15212822457154593,0.09865274780282848,0.10123251632062925,0.14973910176195204,0.10570588402657045,0.14454540806381325,0.0920893813483417,0.1412942098453641,0.09047107482329012,0.17591529246419668
46,kiss,action_words,nouns,0.2143057878864439,0.20459605902433395,0.20751290274783968,0.18596162516623735,0.21073412424884735,0.22817699941806496,0.22578980610705912,0.20979705266654491,0.18259605647701965,0.21935182102024556,0.21390284840017557
47,knock,action_words,nouns,0.1951062536161197,0.23171684872359039,0.14053785898967794,0.19603021662024891,0.24614299461245537,0.2683894468471408,0.22207131595350801,0.22964567847942052,0.2278311626985669,0.20320296874269844,0.20286016577952787
48,lick,action_words,nouns,0.21704579811347158,0.19248990355990828,0.1591798048466444,0.2173283901065588,0.2187170831486583,0.2028908039443195,0.26581895649433135,0.18958306361578012,0.22089860662817956,0.20800267709419132,0.2854417819529772
49,like,action_words,nouns,0.23082944042980671,0.19230747889531286,0.24042033129616788,0.1769024304261333,0.34315697260593114,0.2944883264601231,0.23299982241894068,0.21851256340742112,0.2937405310571194,0.26605606228113177,0.214956881184327
50,listen,action_words,nouns,0.22665519490838051,0.18568550381395552,0.230378083512187,0.2216683581471443,0.26918512359261515,0.2240823137573898,0.2270287573337555,0.18702847193926572,0.18677686601877214,0.21103622075170278,0.25173455812036993
51,look,action_words,nouns,0.130779535362595,0.15546444596515763,0.10442798418041907,0.13489384772746185,0.11098597375676036,0.1285472484305501,0.1296791197732091,0.15824046500615382,0.18046713368967177,0.13229828009283856,0.11774823926389218
52,love,action_words,nouns,0.23120675720274447,0.23294002013771156,0.2467099115252495,0.23825607262551785,0.22811935055587026,0.20893751243129371,0.21552334865555167,0.24319765670225024,0.2469189079478383,0.24243061087633433,0.21781247183680535
53,make,action_words,nouns,0.13930635041508235,0.1696212668903172,0.15808311967473282,0.22364633530378342,0.17266376973951564,0.13659066529944539,0.10904340779310778,0.21408899649977683,0.19205812364816666,0.17260685469955206,0.14985363390296697
54,open,action_words,nouns,0.17799315005540847,0.16630565002560616,0.17409986686996287,0.1770035322098171,0.1962563560197228,0.18765166039682096,0.13833958208560942,0.1994239393817751,0.2080721553218992,0.1410138187439818,0.1499510185793042
55,paint,action_words,nouns,0.135779424227382,0.1565785716391272,0.11598210811222855,0.1530516969040036,0.1567827041604017,0.13796115005388856,0.16795125184580684,0.1078518781810999,0.15334381498396396,0.18076526671648024,0.1086935895598597
56,pick,action_words,nouns,0.20652855815071808,0.235162983599462,0.22281580977141857,0.22850049138069153,0.24436797630041837,0.17704419204965233,0.1984527027234435,0.2205106034874916,0.20261255837976933,0.23587571437421598,0.172001735846463
57,play,action_words,nouns,0.1970176194843493,0.15860830396413803,0.17867688313126565,0.18299083821475506,0.17564887711778282,0.16134274285286665,0.16645370884553382,0.19989805500954388,0.2200861890849314,0.18139848876744508,0.15318455984815954
58,pour,action_words,nouns,0.1437404315918684,0.147655909974128,0.19231565184891225,0.18011427340097724,0.16523096058517694,0.13526235911995171,0.1910093104172694,0.20371275525540114,0.15879767099395395,0.15127103887498378,0.19405133239924907
59,pretend,action_words,nouns,0.2666737299412489,0.1816277264410423,0.14721124147375425,0.17821891959756614,0.18415451863486515,0.20134050976485013,0.16278170174919068,0.11089998493461233,0.1624936913140118,0.13709577340632678,0.1516225512482618
60,pull,action_words,nouns,0.27876502979132867,0.28286996483802795,0.2683353526027579,0.24984734308193712,0.30614146403968334,0.2917317582294345,0.28218544386327266,0.2871508740765207,0.28047651921709377,0.22809907468035817,0.1880224055610597
61,push,action_words,nouns,0.23603522083722056,0.2908182881772518,0.21580533254891635,0.2232496004551649,0.24566130690714894,0.26539061463585023,0.2140726293437183,0.2448029284261995,0.2877445967040128,0.14905474483966827,0.1759085925295949
62,put,action_words,nouns,0.1552560769021511,0.1975246176123619,0.2278233519510219,0.2621027801185846,0.23667913283172407,0.23996487632393837,0.2357357090546025,0.2621564402392036,0.27373761385679246,0.17037713387981057,0.13669818518683313
63,read,action_words,nouns,0.18251435849815606,0.17473844289779664,0.24405792281031607,0.2097372941672802,0.21070225574076176,0.2214124921709299,0.2594273414462805,0.20551484980081258,0.2018766979686916,0.19696817360818386,0.21079971408471465
64,ride,action_words,nouns,0.23121761471817368,0.21419190987944603,0.21659301426261662,0.2063772790133953,0.22130956971331647,0.15599568132311106,0.1981701179407537,0.16403165077790618,0.14387641023648412,0.17827662101222408,0.194319627340883
65,rip,action_words,nouns,0.1762629863806069,0.20059325984295676,0.232018565268893,0.21653920076787472,0.2241089206188917,0.1916512656956911,0.2629893695314725,0.18597712693735957,0.22101246526366786,0.16933254320174457,0.2607334479689598
66,run,action_words,nouns,0.12400516364723443,0.12846776312217117,0.12638439666479825,0.13478791704401374,0.13798606278080688,0.12286221088939592,0.13539362912997605,0.18753487263855181,0.17167565058916806,0.1478059329558164,0.1495370522348417
67,say,action_words,nouns,0.14681329410523175,0.20196995791047812,0.35157281532883644,0.29531326070427893,0.36117569394409654,0.33064956963062286,0.32516657523810866,0.2760106150060892,0.2588970514014363,0.25006210133433343,0.2103580364957452
68,see,action_words,nouns,0.28021085187792777,0.2658726188697313,0.2471559878438711,0.30205310955643655,0.27404374070465565,0.2784155313121645,0.2681646997991361,0.28400572114869166,0.283035347336217,0.3317729733884335,0.2773596853017807
69,shake,action_words,nouns,0.18994075134396554,0.14008662169799208,0.10375763922929764,0.16380294440314175,0.17340147420763968,0.11345709506422282,0.20897776037454605,0.18127266354858876,0.18160197054967284,0.1412487004417926,0.14945010468363762
70,share,action_words,nouns,0.08769972612591166,0.06318649659968084,0.06355822891928256,0.11455939933657647,0.10505840981281117,0.077777388272807,0.10556014803679366,0.07283972268924117,0.0969839571043849,0.06871617767028511,0.06984247531937926
71,show,action_words,nouns,0.13965387791395187,0.15918805897235871,0.144528993871063,0.15300963632762432,0.16714617945253848,0.14404779598116874,0.14088136097416282,0.1429625166580081,0.18399687930941583,0.17603313413105512,0.13682365986077408
72,sing,action_words,nouns,0.20550750235193654,0.24728487385436893,0.30001723039895295,0.26315914761078985,0.25701427515596154,0.284829453472048,0.24591935612261295,0.21713142204833658,0.18390173129737378,0.15003272369503975,0.28685021325945853
73,sit,action_words,nouns,0.2470500422151465,0.26746094804257153,0.24448660891503096,0.2362891472876072,0.27191330802937347,0.27169088162481786,0.2857645437121391,0.2562288267439918,0.20786358082765027,0.2564327212050557,0.25159207787364724
74,skate,action_words,nouns,0.0,0.08735234513878823,0.10896432329900563,0.11308260800109969,0.11651645945385099,0.07082366301781601,0.14412522036582232,0.13671145112150246,0.0,0.08545457236468793,0.11989020258188247
75,sleep,action_words,nouns,0.15890453000994106,0.17213165238499642,0.20077792629599572,0.14385239593684673,0.17568899728357792,0.17010213173925876,0.18051367076603989,0.1661369401961565,0.16764608826488256,0.16497123977169395,0.21509032379835843
76,slide_(action),action_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,smile,action_words,nouns,0.21312124617397785,0.20239625107496978,0.17305547618307174,0.16057002588518357,0.17873857484052055,0.19229131899774074,0.19612997197546064,0.18641414535231887,0.16820487547665836,0.17258152424504883,0.17785115018486977
78,spill,action_words,nouns,0.08051396695602882,0.10569421711720918,0.0838071425004225,0.08614168830681593,0.09546459661796688,0.0965728659182787,0.14144928442935148,0.13805017089471222,0.12281589908525348,0.08777543404139579,0.1174919786863029
79,splash,action_words,nouns,0.18943250198897563,0.1097221122074284,0.11158476751297712,0.12757981397015483,0.10673286341544655,0.10980897527188063,0.13599920831620693,0.09719560034573078,0.12276057992130518,0.1368782420642674,0.1253999752458185
80,stand,action_words,nouns,0.193158279516195,0.19926989302039147,0.18351676892489194,0.16196183450520038,0.17885509839183406,0.18249660059809686,0.18232982363551856,0.19099519872351697,0.15853267470374705,0.17551509980112315,0.16972099460269274
81,stay,action_words,nouns,0.16610722178045442,0.18909992199195058,0.18412888618186116,0.17571121752262114,0.1969587806808321,0.16439742719133696,0.20333346057879298,0.18847909225150944,0.18505889736115932,0.1556082809343934,0.19281200790091566
82,stop,action_words,nouns,0.15896834158583692,0.155740094420157,0.16478241470299268,0.10542090479284524,0.10576016008853913,0.18721594158560037,0.1553061479016354,0.1947393998503685,0.18857589326798915,0.1422309608835923,0.18400997743010522
83,sweep,action_words,nouns,0.08711167994058794,0.07041534464806318,0.0,0.08568823635578156,0.09551440263167024,0.09588656541891397,0.1518733398988843,0.09687012629583477,0.07212966370085876,0.10189400967210531,0.11048130500130356
84,swim,action_words,nouns,0.15321081886067986,0.22756070848554372,0.16213586122581833,0.21925504691898823,0.1734700878150761,0.15875131404027343,0.15463701635599136,0.1500383653678,0.1591472404077649,0.12523059733211994,0.179593725502491
85,swing_(action),action_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,take,action_words,nouns,0.1768568530678749,0.22744291668964756,0.25933337377177346,0.24106416753248164,0.19964351154425564,0.18282907936525972,0.21502578493795896,0.2106697146633738,0.23611026892767234,0.17092510136334518,0.15795015750659835
87,talk,action_words,nouns,0.2789210271090269,0.2641751077026129,0.23950194101780653,0.21863720202818512,0.28060151599347594,0.29673404060304165,0.34784793071448805,0.26679944148973417,0.22684160862118005,0.24363999776542186,0.2631042875349522
88,taste,action_words,nouns,0.18708263435646108,0.20898149799751609,0.1939502685330808,0.20916716940701008,0.20605454378222166,0.25684806210920214,0.24561596504951777,0.24871881008148194,0.2060809090733528,0.2304291023235572,0.22324054178438688
89,tear,action_words,nouns,0.10630745207890868,0.14562636520713568,0.137523583881557,0.18277921667322516,0.16289468826726078,0.11538828203552648,0.1871896825937761,0.15334286745637654,0.15973688811063766,0.15648333148823845,0.17672574206402428
90,think,action_words,nouns,0.3478685814887285,0.38626329563558104,0.40660410597920416,0.3813863769173622,0.36242822334170344,0.41302665024995805,0.4313781425356865,0.41010740101337434,0.4114617325365543,0.3985322998836637,0.3720782194286585
91,throw,action_words,nouns,0.18526713589304372,0.20184215275864853,0.20256237724893972,0.19158977681868955,0.20448333397507668,0.18835413455963135,0.1979545888490975,0.21138494296206367,0.2404936415453752,0.16269449288956822,0.20152610652148722
92,tickle,action_words,nouns,0.18330186353996397,0.1788544524461031,0.16032023821026087,0.2160921800415963,0.17558978125452995,0.234721614792943,0.2319469578564167,0.11548633165657521,0.18014977425336837,0.13564713979139925,0.2114880159497261
93,touch,action_words,nouns,0.181465902610829,0.12792758006406457,0.17034013159573078,0.1484368933364749,0.14782795514911412,0.16669626235961915,0.16174520440399648,0.1430099755525589,0.17602916900068521,0.14696085825562477,0.19341532611533216
94,wait,action_words,nouns,0.24568281518785576,0.24661595970392228,0.2149735325947404,0.22056514103161662,0.2420043741401873,0.2909292229696324,0.23541681193991712,0.2753879506554868,0.18113638774344795,0.2125704888254404,0.2241679794694248
95,wake,action_words,nouns,0.12151694893836976,0.16851945258677006,0.15511446995660663,0.10473675355315208,0.1537479382008314,0.13989291810675672,0.1788334745913744,0.1325368519872427,0.16992077251013957,0.1725154547020793,0.17800950370728968
96,walk,action_words,nouns,0.1539796770495527,0.11959291283144718,0.13137411002657914,0.1367535944096744,0.13980938013839095,0.14214484462220417,0.18567834049463272,0.1332047945819795,0.1850846982315967,0.1479124477133155,0.18396612511653648
97,wash,action_words,nouns,0.21658977763727308,0.2081433045432756,0.2266836017370224,0.2358213967986797,0.21198876907950953,0.23645802177488803,0.26674632672220466,0.20028041773720792,0.19856413090601563,0.2727086410710686,0.2678675984032452
98,watch_(action),action_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,wipe,action_words,nouns,0.1158066127449274,0.17197256162762642,0.151693425886333,0.1765141412615776,0.1519912017509341,0.18430996518582105,0.1506385000422597,0.17841425873339176,0.1841716283932328,0.18870133478194476,0.19216813500970603
100,wish,action_words,nouns,0.2267987120308374,0.22911321881570315,0.2177295895293355,0.17318506771698594,0.15704979747533798,0.11356760718320545,0.14695952852305613,0.19169168099761008,0.2883193612098694,0.17730820812284948,0.2172376148402691
101,work_(action),action_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,write,action_words,nouns,0.1419502768665552,0.12877453922441132,0.16274549271911382,0.13477834956720472,0.14062937162816525,0.15491201169788837,0.1707335620187223,0.17978664562106134,0.12991967163980006,0.1996900754931726,0.20659527368843555
103,alligator,animals,nouns,0.1582101157400757,0.18189225649755253,0.12382868118584156,0.13573627462610602,0.14418402294579305,0.13397072562400034,0.16857493021770528,0.1443206836702302,0.10270009166561067,0.15494431148430235,0.08227497180923819
104,animal,animals,nouns,0.09079457005779994,0.1030833619695745,0.13397134879702016,0.1573511934839189,0.13171548573300243,0.12850047834217548,0.19569213595241308,0.1467079283669591,0.11369065272932251,0.11726216413080692,0.17780494252219797
105,ant,animals,nouns,0.1540992997586727,0.22124346997588873,0.17279879222897923,0.12547705173492432,0.14608309641480446,0.18333430450997854,0.10859432943949573,0.15696537494659424,0.16267736981573858,0.2105262465775013,0.15654451977461575
106,bear,animals,nouns,0.20712020099163056,0.21038505360484122,0.16811243072152138,0.15430901395647148,0.23449264336377382,0.2137593226507306,0.2542598770931363,0.16745279179885983,0.17118176221847534,0.1192250318825245,0.1666906451806426
107,bee,animals,nouns,0.15218083187937737,0.19112133593298494,0.14688534792512656,0.14512259532746516,0.16021009255200624,0.23149022720754148,0.15117074525915086,0.12177827984560281,0.08811118863523007,0.12494699243042204,0.13296603383496403
108,bird,animals,nouns,0.3474872240589725,0.32225971259176733,0.26774656139314174,0.3064573471434414,0.23540525334446052,0.30650917775928976,0.23118547820731214,0.21347730308771135,0.16475696312753776,0.300042974203825,0.3845511358231306
109,bug,animals,nouns,0.0856697948442565,0.17027499489486217,0.1905355006456375,0.12293033074173662,0.11077454313635826,0.16535453964024782,0.12575196363031865,0.143396404851228,0.15244878511875867,0.14593546837568283,0.19782182862982153
110,bunny,animals,nouns,0.30210017301142217,0.21117870695888996,0.32268859014699336,0.17842072616331278,0.2970129944384098,0.2935568567365408,0.2697147700935602,0.20065787099301816,0.20951702788864313,0.2128625306300819,0.3016535929943386
111,butterfly,animals,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,cat,animals,nouns,0.3263210069388151,0.38185684755444527,0.38849488040432334,0.30260080471634865,0.30092904455959796,0.18869067132472991,0.305948131531477,0.2781526214982334,0.24708927257193458,0.2243414930999279,0.32808380834758283
113,chicken_(animal),animals,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,cow,animals,nouns,0.3999252080917358,0.2778654932975769,0.32687987610697744,0.23233828395605088,0.19499816317111254,0.25432899339418663,0.2596935238689184,0.252425329387188,0.24111780213812986,0.2371157600544393,0.3431640639901161
115,deer,animals,nouns,0.14590781887895182,0.1658084351569414,0.23078476688824595,0.2087710766121745,0.1831465838942677,0.1562269469257444,0.0,0.06726696067489683,0.0,0.18236307017505168,0.25293365549296143
116,dog,animals,nouns,0.3177655592560768,0.3816942688077688,0.3561048831790686,0.25881334878504275,0.3088841326534748,0.27516414057463406,0.2913842644542456,0.2867165429517627,0.2052855650997824,0.2831781771034002,0.42997780777513983
117,donkey,animals,nouns,0.29702388821169734,0.34409947171807287,0.2038594100036119,0.17612325064837933,0.17289872672408818,0.2202496476667492,0.13051294006015124,0.24061578107066453,0.19158905454807812,0.0,0.20318482963270262
118,duck,animals,nouns,0.20627957805991173,0.24743543229997159,0.2373350266563265,0.2020586551167071,0.2645078815127674,0.21640315297991036,0.19293938037008046,0.25304032769054174,0.20167258884757758,0.17850713274980845,0.2724980413913727
119,elephant,animals,nouns,0.3493743743747473,0.2578152019138399,0.2606418965384364,0.2101458719931543,0.27697940468788146,0.1555309921110931,0.2868986401706934,0.24030210338532926,0.23406556331449085,0.15653997482731938,0.2805967673659325
120,fish_(animal),animals,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,frog,animals,nouns,0.3557213105261326,0.3097367601469159,0.26949348151683805,0.22315147477719519,0.24270973413398392,0.25825266987085344,0.29976636916399,0.15391547745093703,0.1748380069155246,0.21234226003289222,0.24891679752618073
122,giraffe,animals,nouns,0.27637763097882273,0.26684613133731644,0.1244185498278392,0.2233723396141278,0.21087472923099995,0.1982983721420169,0.3235006481409073,0.19188918825238943,0.21465582186356186,0.12446303330361844,0.27003507371991875
123,goose,animals,nouns,0.21879854170899643,0.29737366307526825,0.2550561302586606,0.13726729919251643,0.17225240720435978,0.19165036886146194,0.18461930248886346,0.18675564508885145,0.1572699211537838,0.1088158406317234,0.22504947800189257
124,hen,animals,nouns,0.2538917433470488,0.25364314652979375,0.19038888541981577,0.20064789401367306,0.2110793174477294,0.18594549726694823,0.2218372737057507,0.08967062556184828,0.1532185952179134,0.1529977386817336,0.29888612516224383
125,horse,animals,nouns,0.277209628559649,0.2688689362257719,0.18929907185956835,0.20831392407417298,0.24068813323974608,0.2190923199057579,0.280435985699296,0.19630073588341473,0.15154494796144335,0.2072181415744126,0.3012883129529655
126,kitty,animals,nouns,0.23451156355440617,0.25506434850394727,0.23711435948498547,0.1564071901926869,0.16737902229651808,0.1330906335497275,0.171085418574512,0.1794518157839775,0.08127384304412101,0.11696661682799459,0.19965906627476215
127,lamb,animals,nouns,0.26606297101825477,0.1880584388040006,0.2268472800264135,0.20584094916519366,0.18094638073816896,0.2496169351041317,0.13112215119365014,0.12613659179769457,0.16508465206348583,0.1838370267301798,0.2781112793833017
128,lion,animals,nouns,0.2840022974108395,0.23156039774613946,0.2413501188158989,0.1686179107055068,0.20107783926650882,0.13853762553710686,0.2704741846770048,0.21568881794810296,0.17062753438949585,0.19242271080147474,0.29640812519937754
129,monkey,animals,nouns,0.2591679194255879,0.24638517308784158,0.27266591023653747,0.22726983773080925,0.26015397142618896,0.14585709604708588,0.29404856115579603,0.23019229091311755,0.25122905895113945,0.3199251726269722,0.35957699036225677
130,moose,animals,nouns,0.1941528740338981,0.08761911123598877,0.1439102178110796,0.16160018348859417,0.18120227847248316,0.0,0.20221769299946332,0.0,0.0,0.0,0.0
131,mouse,animals,nouns,0.21269487366080284,0.2120801331965547,0.14950733484798356,0.1261828881688416,0.15484936221649773,0.18668769197538496,0.22007646254803004,0.13367916261777282,0.10664135683327913,0.13113404028117656,0.18500550612807273
132,owl,animals,nouns,0.3439977769222524,0.2549574335105717,0.1986549410969019,0.15700872996822,0.3099793143570423,0.23190801488235593,0.23312212564051152,0.23540774965658784,0.15114340568451504,0.16445468068122865,0.20039033386856317
133,penguin,animals,nouns,0.23922180428224452,0.19925379753112793,0.13377364205294534,0.18243389517853134,0.21214863520703817,0.21432896181941033,0.18758195128880048,0.12563252677209674,0.1247249630279839,0.0,0.0
134,pig,animals,nouns,0.35481949597597123,0.2769124176353216,0.252723013492007,0.257179193002613,0.3013486165553331,0.2675583643838763,0.34370434246957304,0.2641238817945123,0.2804339896887541,0.2033428897149861,0.3729957967996597
135,pony,animals,nouns,0.1419568814130293,0.17816635854542257,0.14896340231950345,0.16839010119438172,0.18472177182373248,0.15584829687658283,0.18276227340102197,0.0,0.13635912121218793,0.13619404882192612,0.12424324786192492
136,puppy,animals,nouns,0.3335486551125844,0.27442119233310225,0.22208632315908158,0.1805897617810651,0.16739285178482533,0.2928425472229719,0.1550702502656924,0.169726247433573,0.16980882812487452,0.13179566683247684,0.22520546354353427
137,rooster,animals,nouns,0.27281203400343657,0.28948446102440356,0.26325114294886587,0.14357543327949113,0.1892924437299371,0.24162060264497995,0.2487034800462425,0.2621158640831709,0.16226569823920728,0.1919699592515826,0.20169088658359316
138,sheep,animals,nouns,0.35729378163814546,0.27535384226786463,0.25985812339931724,0.23358238507062196,0.22261914182454348,0.1817783411592245,0.249764090962708,0.20386668946594,0.20125865894887182,0.24694853867404162,0.22391376830637455
139,squirrel,animals,nouns,0.32251910948091084,0.2901332350447774,0.21605092128738762,0.23301525134593248,0.2505141168832779,0.2517122300831895,0.2865457333624363,0.13223855230025947,0.25432003098294925,0.15278187575750052,0.21176136367850834
140,teddybear,animals,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,tiger,animals,nouns,0.3169549919272724,0.32583596478951604,0.23636738834902643,0.1095077364705503,0.26611081706359985,0.17008289494551718,0.2655790975317359,0.11181595958769322,0.20659110616696508,0.22565759187564255,0.24206502232700586
