,local,global
long,0.002407067530863994,0.28058900123913655
girl,0.0020395940855929724,0.39445994068759094
after,0.0014451302980121813,0.33422435126489725
next,0.0026564263715976623,0.4134179747798381
mommy,0.0021363794803619385,0.2385559265149333
only,0.001375025138258934,0.15294999036734902
color,0.00351868531642816,0.40047600202962363
room,0.0031250536441802977,0.3438129278610176
ask,0.0014941504127100895,0.23032991897018673
toy,0.002643268282820539,0.2616557697668498
sound,0.00038870126008987426,0.16520242530463758
last,0.001794737928053912,0.3441588560171396
read,0.001477371243869557,0.12470214158665216
many,0.0022521691444592597,0.35557333322255336
cat,0.0027394184940739683,0.28474338706061364
piece,0.0009503171724431655,0.15144280360072504
bring,0.0018108530742366139,0.1942651244652569
help,0.0009045745875384357,0.14802519705183448
fall,0.001162944655669363,0.10959746044200613
keep,0.0011209040880203248,0.1492221798747807
which,0.0022069634617985904,0.2888106667760306
four,0.0014730406844097636,0.0956089333774619
run,0.004173998534679413,0.38464702353084357
buy,0.0009009291728337606,0.18786238904569463
morning,0.0029103112848181474,0.31136213972672344
might,0.0008443925115797254,0.23533719444377144
bed,0.002816912455436511,0.32568712755108786
pick,0.0016899124996082203,0.222457049705708
ready,0.0010021897249443586,0.2227819378126339
picture,0.0019958405881314663,0.18844210442248133
night,0.001254906877875328,0.2977273590809111
door,0.003407425350613064,0.25817060811992765
story,0.0016737862637168483,0.2221485426760289
never,0.002024100224177043,0.23092583949100098
stay,0.0018077820539474487,0.28431742938879034
pretty,0.0005190163045316129,0.15915482583877516
head,0.0018107312567093793,0.1602792875475998
kid,0.0013418350900922503,0.2369952184634213
drink,0.0008330695769366096,0.20652979990119458
us,0.0022478051045361686,0.2854141772782124
their,0.003833036164979677,0.34811966467329636
listen,0.0008022503720389472,0.19442603065015585
hold,0.0008604235119289822,0.12047106981772615
table,0.0009746318910180069,0.1968516898850513
open,0.0025677238191877095,0.29739820300008557
our,0.001481419801712036,0.1994321473848638
walk,0.003485403562846937,0.40492741375580177
break,0.0013895985242482777,0.3084971584861632
old,0.003690063953399658,0.24455760798310233
food,0.0020649336999462495,0.357079806070117
even,0.0009338549205235073,0.23006476830688716
move,0.001065258275378834,0.2556522745276929
hurt,0.0010210034009572621,0.12696833993894796
red,0.001295093446969986,0.18828740391363874
bear,0.00546113650004069,0.3951898880042931
thank,0.0005086883902549744,0.17035723256972235
alright,0.00048261731863021853,0.10075765651036694
green,0.0013367060352774227,0.3557734020388551
place,0.0023832039700614083,0.3630156064399004
wash,0.00041804462671279907,0.08871652152519449
must,0.002353792389233907,0.36247566391709973
lot,0.0014079168438911438,0.20257526908258527
game,0.002547639257767621,0.2817953451700548
than,0.0019231587648391724,0.38155302519566225
stuff,0.0011241418974740165,0.1512581267059505
hard,0.0009456526848577684,0.20209831738360706
fire,0.0027180399213518414,0.39313420755461903
while,0.0009153103217100486,0.19112412361052455
same,0.0020856226191801183,0.32039149525792443
box,0.001831254651469569,0.19008590040862428
wonder,0.0017819725550138033,0.3102381364326383
guy,0.0008164259695237683,0.12919624938894836
suppose,0.0006931265195210775,0.22274753650971046
family,0.002832628213442289,0.43058370899632603
new,0.0014182909114940747,0.2426899139674964
feel,0.0010542837349144189,0.22742507422617453
drive,0.0013805934877106638,0.25181356819811773
milk,0.0008880342755998884,0.17544167740472805
daddy,0.001365892348750945,0.22368590679494504
enough,0.0007729792013400938,0.1893189569841035
tape,0.0012085556983947754,0.22980891949820137
train,0.002985235055287679,0.4376518859153772
though,0.000869251586295463,0.18484612520117838
mother,0.0024126206125531877,0.2876097400160508
hungry,0.0024059925760541645,0.37205187503120274
guess,0.000347355380654335,0.0724047873667939
bad,0.0007033841950552805,0.126478876146091
dad,0.0022491389199307092,0.38153523689198665
hair,0.0013581480298723494,0.12343553908541782
ever,0.0014972412908399427,0.25697530477864117
sleep,0.002177111986206799,0.28407388853407145
somebody,0.0012351125478744507,0.20277622675260576
wear,0.0022657960653305054,0.2772273794887612
out_of,0.0013768855068418714,0.31967918488132807
juice,0.00053671353003558,0.18841898832709258
chair,0.0008252575993537903,0.16927696076554533
word,0.0017403104366400302,0.18340781227024294
great,0.0014629732994806198,0.3280868814910637
cut,0.0010616381963094075,0.27533756167449186
forget,0.0005525928555112896,0.1641303434301039
different,0.0009883678320682411,0.1804422411805754
fish,0.0029800606496406326,0.5283438131085582
outside,0.002019938300637638,0.2690491194830271
light,0.003544572326872084,0.3634600010224991
everything,0.0010260162931500058,0.1944982734664613
blue,0.001211460559598861,0.23217206927218192
throw,0.001319428284962972,0.19901649913696162
friend,0.0013876541664725856,0.22733414695838083
mouth,0.0005580171158439235,0.15315397790008778
foot,0.0007142573595046997,0.24539730350619116
stick,0.0006472721244349624,0.13722292728845065
until,0.002169806616646903,0.29518192149771494
tomorrow,0.0014533635341759884,0.23653582865771483
dinner,0.001619846434206576,0.31018899209569706
top,0.0007074832916259766,0.11687564740522294
later,0.000580550730228424,0.1159476401839703
truck,0.0017676189027983568,0.21754941689972473
year,0.0017642754095572013,0.13925779020349693
got_to,0.0007225980884150454,0.08685263270933485
side,0.0012715517020807034,0.19760156650336325
actual,0.0008548566273280553,0.1642346359970197
yet,0.0006217076664879208,0.10442392355543284
gotta,0.0007409076941640754,0.10430620781791156
eye,0.0018403074320624856,0.24926431246947245
animal,0.0015509296686221391,0.2428859865104771
second,0.0013269993566697644,0.17238447443296612
probable,0.0007237508893013,0.1438991047540391
end,0.0014903422664193546,0.21621498448143028
pull,0.0015162277866054225,0.32178052066606877
six,0.002134128757145094,0.10113372777724561
idea,0.001510895587302543,0.3040117747989032
live,0.002412285123552595,0.2705752923288729
hot,0.0020308510677234546,0.3409644786429197
always,0.0005147980921196215,0.11742129146564417
cool,0.0011300345261891682,0.2759409483197971
write,0.0017904468945094518,0.22190557315785098
sometimes,0.0021914534452484877,0.3785462987241969
shall,0.0015009908299697073,0.1914898891188337
hat,0.0014854930341243744,0.21357957772117953
inside,0.00319377766099087,0.43331980250571445
face,0.0012458086013793946,0.20050917481434027
close,0.003957690298557281,0.39532321201874343
child,0.0026949238777160644,0.3775101554163368
cold,0.0014175006321498326,0.2353158951112414
fly,0.0017046464814080133,0.27210268701120144
cake,0.0011434986673552416,0.2892636818956822
part,0.0014069321993234996,0.29270417917401415
nothing,0.003362465649843216,0.38483821999517853
push,0.002356346164430891,0.2722940603019999
sing,0.0012066914485051082,0.2950474682288937
stand,0.0006265297532081604,0.13190563832010738
bag,0.0014863029504433656,0.3693863613461017
together,0.0012410202541866817,0.16559045530705008
week,0.002292067773880497,0.3299319287620801
paper,0.0008138071658999421,0.11829443128495709
cup,0.0010035187005996704,0.10456565753805636
clean,0.0007239039554152378,0.13528027329480075
money,0.00399354652122215,0.38775536772183206
round,0.0017399147152900695,0.2623538060965833
whole,0.001417959729830424,0.3494750920049414
favorite,0.0029234235936945133,0.31010894592151217
touch,0.001386292278766632,0.3071731774570009
bet,0.000963898499806722,0.13204025815192555
tree,0.0012618028200589693,0.26358006541874957
shoe,0.001352651251686944,0.1624785695310621
catch,0.0049122128731165175,0.42318671075245373
yourself,0.0019968286156654357,0.3428490492293156
build,0.0035497495468626633,0.5157817626319996
tea,0.0006147603193918864,0.15764027122080904
ahead,0.0009906796308664174,0.20527816482006556
quite,0.001892451729093279,0.36792407134771954
yours,0.002416449785232544,0.29195009126292215
floor,0.0007329430335607284,0.23740658666221437
orange,0.002914204741969253,0.3873922047859376
job,0.0007361769676208496,0.2286464800684903
sort,0.0013540856765978265,0.25269251812691607
ball,0.0018275320529937745,0.23942386340672162
record,0.001053405435461747,0.22540631747295425
teach,0.002894950324091418,0.3505279453391211
apple,0.0005569912885364733,0.2445427444750784
mine,0.0011747605872876716,0.20225801999824655
eight,0.0029178676397904105,0.12597617916977277
care,0.0013735216596852179,0.2570038126363805
everybody,0.0017387636246219758,0.2561095194685815
number,0.0034290775656700134,0.3224743257222583
brother,0.002195187977382115,0.25218361723349425
egg,0.004096300261361259,0.5860885071808188
ride,0.0021153561996691155,0.3233120484403491
ten,0.001456645627816518,0.1107607547218944
yesterday,0.0012507592478106099,0.19337575280044228
fix,0.0006974452250712627,0.09605079704509911
lose,0.0015405696981093463,0.27723374617015195
every,0.0009971587888656123,0.1961282809486221
set,0.001431761561213313,0.18391114418123355
miss,0.0015799154837926228,0.2396501227930241
quick,0.0038989898635119927,0.4373617912524357
bath,0.002393620354788644,0.39116797505434764
sister,0.0023919030239707545,0.29852803143050743
bus,0.00319517936025347,0.3366611001274775
fit,0.0017314605853136849,0.22881278666675764
few,0.0008706860244274139,0.130509024769076
already,0.0012432177861531576,0.1264947343568693
twenty,0.0015473847205822284,0.07233633700680564
park,0.0016061682854929277,0.27715502395554437
moon,0.0032732811841097746,0.4176101540039787
chicken,0.003916679059757906,0.37233211227691987
happy,0.000988508973802839,0.20658778876591488
tire,0.0020603910088539124,0.3926607814669886
horse,0.0012390156586964925,0.25642833865017245
nine,0.0024532179037729898,0.11245615196861092
card,0.00262566606203715,0.2812093826113309
zoo,0.002510379661213268,0.2788227101076892
jump,0.001797357201576233,0.21916677776826932
fine,0.0021553337574005127,0.26356295977536426
shirt,0.0015887943181124601,0.1414279214461166
almost,0.0014543943107128143,0.30401764186993785
tonight,0.0010116054461552547,0.21746303122589306
coffee,0.000766488638791171,0.21015341845450453
under,0.002139224160102106,0.29602166489857573
lady,0.0033267477284307065,0.2916047969789112
anymore,0.003022892530574355,0.4883709955825123
seven,0.002410745078867132,0.09837093707802902
ice,0.0005536542998419867,0.14782864423502862
beautiful,0.0030501729402786647,0.29519874915127997
shop,0.0016759346271383352,0.2721038256852355
excuse,0.0019437505139244928,0.3015447117563206
noise,0.0005317443125956768,0.15680943999349428
wrong,0.0014039993286132813,0.19419712097340014
small,0.003037575794302899,0.3785280307037845
honey,0.0010762244462966919,0.25714774814752084
yellow,0.0028387531638145447,0.33496510916828204
finger,0.0010446041822433471,0.19123414363908398
own,0.0009832163651784262,0.15676481388041763
special,0.0011226957844149683,0.28413932189261815
hit,0.00126897394657135,0.13544453981568638
lunch,0.001017896028665396,0.19012052327820683
doctor,0.004080067078272502,0.4230088909727927
a_lot_of,0.0009977998155536075,0.1803827055229873
cookie,0.0007046900297466077,0.22410901177570353
chocolate,0.0010415850014522158,0.11365248178787801
caterpillar,0.0034580139013437126,0.35263232701674074
draw,0.0019685847418648857,0.2653189796009382
bird,0.0011461581054486726,0.2931147300852638
cook,0.001833261549472809,0.33724781805343207
leg,0.0005681316057840983,0.18602866027617604
pretend,0.001407313346862793,0.27136294306811126
boat,0.00124322809278965,0.3062788225545804
taste,0.0009187021676231833,0.23399402934991576
matter,0.0021265765716289653,0.20018862418002303
dinosaur,0.0012461831492762412,0.18296110646405128
wee,0.006216800212860108,0.7309724342113982
glass,0.002524488738604954,0.285323020216142
change,0.002217458354102241,0.2885824930809995
dress,0.0010762749047114931,0.2241902246468931
letter,0.00015555168020314183,0.16086366362476512
front,0.0018381327390670776,0.23385274340088158
usual,0.0011596458298819407,0.18305006995535456
sorry,0.0006351292133331299,0.09970665324653927
either,0.0005093030631542206,0.18614380975515188
tooth,0.001824570819735527,0.19477079788699336
lots_of,0.0010321393609046936,0.21786912240412348
store,0.0018465025084359306,0.19375546067189187
white,0.001969224022280785,0.27602635680187837
both,0.0014045222385509594,0.1692126147223737
nose,0.0013205558061599731,0.18530526161749983
cry,0.003503577783703804,0.40601576660603167
ease,0.001165686469329031,0.29636949426726333
fast,0.001854563460630529,0.3145251784491999
silly,0.000828615493244595,0.17287300301023856
anyway,0.001154022339062813,0.3610097188007737
party,0.002753203734755516,0.2423165081846259
tv,0.006958607832590739,0.39636669122607815
rain,0.0031428143784806534,0.47734358319503356
thirty,0.0014269672907315767,0.0860631991494869
cream,0.000910675084149396,0.1320265116089342
owl,0.0020033169437099147,0.3940812814773941
ear,0.001243515448136763,0.14616943182003916
mess,0.0018470971023335175,0.20780414002174719
cheese,0.0008604654244014195,0.09495707886989202
half,0.0019365145879633287,0.2486409951348989
may,0.0006069640318552653,0.1275907565326584
hope,0.000796229498726981,0.2098502462914522
ring,0.003579932451248169,0.29970285120520945
song,0.002109333872795105,0.284883716153865
couple,0.000500263838932432,0.141869596510373
grow,0.002535287539164225,0.2845725010221326
mind,0.0008351725916708669,0.2193561663698803
hole,0.0029536427521124117,0.31796869077535894
block,0.0026678670855129465,0.40441502949037433
page,0.0014357990340182656,0.18472757002158668
anybody,0.0013716923339026315,0.2308528274291839
count,0.001931094697543553,0.2024194095557229
hospital,0.0015883868740450952,0.3354516588957437
plate,0.0013488810509443283,0.35114785381992575
line,0.0019704290798732214,0.415200249762094
blow,0.002827555746645541,0.2649080711649504
meet,0.0041674114763736725,0.48034670065938523
phone,0.004065137770440843,0.39573884945422855
roll,0.002769710123538971,0.47494609362516627
smell,0.0017852283293201077,0.24171882807436207
nobody,0.001828866760905196,0.280558193249969
drop,0.0011778425525974584,0.20921925985627932
bread,0.0007649166243416922,0.22672302763894459
farm,0.0018010687183689427,0.2823358170746513
dirt,0.003235434110348041,0.3775096561952982
warm,0.003352224826812744,0.2929316271923348
learn,0.00131516745596221,0.1819242687140148
wheel,0.002061559094323052,0.285889270627552
hang,0.0009734834112772127,0.1655371754839161
o'clock,0.0021817564964294435,0.1449901067349798
spoon,0.0013578075629014235,0.22289250820157003
microphone,0.0025227771085851334,0.3167712845301378
thank_you,0.0020973317084773896,0.22574000559203844
pig,0.0016615850584847586,0.23328848922906076
check,0.0010490981308189599,0.14888995348953993
problem,0.0006619749530669182,0.1542250776951335
swim,0.0023964825603697035,0.3554083312665619
high,0.0017728010813395183,0.2614426523766701
pop,0.005199600207178216,0.6013748837373873
window,0.0014240619463798327,0.17651159815433848
soon,0.0008642092729226137,0.18878204104495389
left,0.0019714408799221643,0.2587827162827576
trip,0.007147268337361953,0.5680550246262608
scare,0.0013468949233784394,0.17849291774710896
street,0.003328039248784383,0.35997819090679295
sweet,0.0027880532400948663,0.35405297786619916
laugh,0.0015146346653209014,0.23904055958718984
paint,0.0025374432404836017,0.3242476346675939
kitchen,0.002193464011680789,0.3412761894443588
loud,0.0006602787309222751,0.20803866230577028
leaf,0.003197968006134033,0.4073163089097688
movie,0.0041223615407943726,0.3669682411162408
bottom,0.0009428121541675768,0.1740116794964507
carry,0.0014892202435117779,0.23401263860401844
once,0.0027836544173104423,0.4056740442245145
understand,0.0007690729633454353,0.11698740728895407
sandwich,0.0012588109821081161,0.25955142289066246
able,0.0008875920965864852,0.2072285322371764
sun,0.00335390751178448,0.3260620168583075
someone,0.0011616293340921402,0.2477214132295511
breakfast,0.0015935395893297698,0.2339889152722896
coat,0.0014377976908828273,0.24869012083152842
near,0.0020033608783375134,0.2572135141763381
black,0.001889864036015102,0.26594846359165814
neat,0.0007455279660779377,0.1990532135800548
supper,0.0013689062534234463,0.28188871731520915
worry,0.001426509240778481,0.2550124745906127
ma,0.002070207893848419,0.2829735408921358
balloon,0.003900755854213939,0.34248827879306865
fight,0.0019494891166687012,0.2411480006420631
wet,0.0022332178694861276,0.22166385214438045
meat,0.002221795820420788,0.39485310439017385
flower,0.0024927135171561405,0.28184597680045653
full,0.002019002519804856,0.28693193800772576
butter,0.0011359995061700995,0.32478289806598526
sugar,0.0007748734205961227,0.3015367530988383
quiet,0.0020445025328433876,0.26654105648423365
hafta,0.002414986854646264,0.3951723633493699
spell,0.0005488359566890832,0.1466868073692008
believe,0.0008909881114959716,0.24696004629134605
arm,0.0007875544684273856,0.1509918126647971
interest,0.0006518446736865573,0.17971460620736068
along,0.0034177115985325403,0.31806510761545237
rest,0.0009170313676198324,0.19957667026867332
space,0.003922737696591546,0.5367276918619085
cow,0.001119711819817038,0.19903530317436813
bite,0.0023836728773619,0.23953998450798974
road,0.001714797123618748,0.2812739582081445
point,0.006889934048933142,0.5609725518419469
hurry,0.0010236407581128571,0.19957865928037588
potato,0.0022668838500976562,0.35827452094447343
bump,0.004324764013290405,0.344549381522655
fat,0.0021988287568092345,0.3491046844550235
building,0.0045392513275146484,0.308821302435472
save,0.0014852377084585337,0.24147979343438208
hide,0.0019881874322891235,0.18442100147326912
cause,0.0006327316164970398,0.13443112550715097
since,0.0006592730681101481,0.17075923521701575
clothes,0.001168354963644957,0.1934468550556665
dance,0.001532683247014096,0.30562075574160286
star,0.0043659508228302,0.4895250063920923
sick,0.0018675656695114938,0.3568662724720759
shake,0.004462112079967152,0.3125987713724917
past,0.0026757546833583285,0.39242536166330044
tail,0.0016853230841019575,0.23450398927563043
tiny,0.003626147383137753,0.3794050075931237
bottle,0.0037632551458146838,0.5871114779589146
hour,0.0012346375733613968,0.19114923114545967
duck,0.002296372822352818,0.17218225778536644
monkey,0.002191772586420963,0.3570567644805118
hundred,0.0073372068859281995,0.4086588896311163
bean,0.001195216790223733,0.27202567751958595
class,0.0015692747000491981,0.3714767591170075
far,0.0015440429959978376,0.22062600522933506
saw,0.0016813278198242188,0.28671976055401516
seem,0.0008448117818587866,0.16203287665978394
without,0.0006931966001337224,0.15190365572468767
behind,0.0014808873335520427,0.1894663266688713
voice,0.0034446431242901344,0.3594512389871629
machine,0.0016504998008410137,0.3007343118931922
pay,0.0014066755771636962,0.2702000820364243
garden,0.0014140794916850765,0.2787626206818937
wind,0.0012114147345225017,0.1458413308753591
helmet,0.004845943715837266,0.5562880159315228
pass,0.0014922693371772766,0.23837101417332585
upstairs,0.0011035439215208356,0.22414985565207146
question,0.0019471880161400998,0.34983212238660455
teddy,0.005065030711037772,0.44368661854824787
doll,0.0028444778534673877,0.2916525697115493
o,0.0001656214396158854,0.10535502760745385
bone,0.004678826121722951,0.5693684854271637
cover,0.0016013731559117634,0.2128850919449654
father,0.0020527785474603825,0.20562392405078933
late,0.0018410682678222656,0.2358519261889508
alone,0.0010424175777950801,0.13817900455330911
bowl,0.0014528132254077542,0.2403257742686099
b,0.0004038172108786447,0.11487640940841448
knock,0.0011654743334142174,0.17933734029950144
battery,0.0008662641048431396,0.23691522312322366
each,0.0016488891381483811,0.36440373161137907
puzzle,0.0018092904772077287,0.22402767132155255
straight,0.0011592446229396723,0.21426219293251292
rabbit,0.001297546923160553,0.27365559489863855
present,0.001206774865427325,0.24985617381963587
candy,0.0009152004213044138,0.22792788563267086
wall,0.0022454013427098594,0.22599343433689367
d,0.00023621099966543693,0.10242805645699482
snow,0.001256642433313223,0.2199630797897374
tie,0.0016932468861341476,0.24903783766124077
most,0.0005859294358421775,0.17938199267552546
trouble,0.0009853284934471394,0.19341253367883304
spill,0.001534851585946432,0.2166519423678872
shut,0.003188945151664115,0.3551047459202342
has_to,0.00254405691073491,0.22609399066720737
whose,0.0029223620891571044,0.23000883974875175
corner,0.004263643811388713,0.4540142550301449
somewhere,0.0014576418646450701,0.19940897271800928
lay,0.0029360007595371556,0.4869272405656292
early,0.0023723761240641277,0.25272551272268884
brush,0.001686079427599907,0.23072884603394517
button,0.0022192299365997314,0.2764628677083062
so_that,0.0007293468866592798,0.1595833832601382
such,0.0007050006013167532,0.14737148188202864
mouse,0.001109789399539723,0.3044516528096257
brown,0.0014447201700771555,0.20397720147314946
poor,0.0018550088772406946,0.12936046592592043
pocket,0.0012484192848205566,0.16632796566774322
corn,0.001061146750169642,0.3005036136829792
middle,0.0033508997697096607,0.46828137988404817
feed,0.00250156968832016,0.3474856315882918
seat,0.0011036379469765557,0.1858405996736162
stair,0.002067290447853707,0.4179417245797017
purple,0.0019918412997804837,0.21708014079457294
bunny,0.0016515817907121447,0.31854227635705323
snake,0.002027063458054154,0.2057734815789234
kitty,0.001811423817196408,0.3511641581074898
air,0.0019429063095765956,0.2828237915877013
heart,0.004347117174239386,0.4032728167989651
climb,0.0013714310450431628,0.19022018937822283
trick,0.0012509064240889115,0.22042657797152565
airplane,0.002700155973434448,0.3895234743888304
fork,0.0019191503524780273,0.33815054453568316
toast,0.0008319709450006485,0.22284161335002295
tall,0.0027550317739185536,0.3663309004175397
figure,0.0011115912348031998,0.22363452518637028
slide,0.0009725772672229343,0.14245384834669772
e,0.00014662963372689706,0.06893121044016837
rock,0.0016585448208977195,0.26857941626755033
also,0.0017056507723672049,0.28547409515390465
frog,0.0027426580588022866,0.4201595657084217
swing,0.001675724983215332,0.2033485580041845
pair,0.004164145106361026,0.5501593748249747
roof,0.0011917368785755054,0.33960147324078016
wake,0.002109546410410028,0.1452824538742259
bother,0.0012301184512950756,0.21561541214508506
soup,0.0009006213497471165,0.22916407334151878
boot,0.0031087862120734323,0.46993692668883924
monster,0.0014672694784222226,0.29427221141372994
circle,0.002603590488433838,0.29269116810544826
dry,0.000882144272327423,0.17025225661530452
rice,0.002299831194036147,0.30498037311939885
speak,0.0008859985014971564,0.2484040202096106
track,0.0014090027127947127,0.33521679025414886
pour,0.0018643609115055629,0.22434106741059334
whatever,0.0005517713725566864,0.21002583133086883
instead,0.0017526240059823701,0.28115584602221066
ago,0.0016109028032847814,0.19944393131321392
