,word,category,lexical_class,period0,period1,period2,period3,period4,period5
0,bite,action_words,verbs,0.22872226536273957,0.23530563972890378,0.23011705671486102,0.20576616611919904,0.2809768157700698,0.23820028257997414
1,blow,action_words,verbs,0.1666994024264185,0.12616776214226297,0.15790991547207037,0.1272370506078005,0.12091447123767514,0.15819100761099866
2,break,action_words,verbs,0.27194744497537615,0.2334420328077517,0.24295755789468162,0.255993911344558,0.236734539270401,0.2464760247814028
3,bring,action_words,verbs,0.3210420209914446,0.28591431118547916,0.3125346191227436,0.283102510496974,0.25775273585397945,0.2625908228568733
4,build,action_words,verbs,0.17250207141041757,0.14246442168951035,0.16042869836091994,0.16142569668591022,0.18977117026224732,0.17142787193879486
5,bump,action_words,verbs,0.22324531627818942,0.2290131246878041,0.19939985995491347,0.24417936690151693,0.21314307831619916,0.2449142807163298
6,buy,action_words,verbs,0.2764707500115037,0.27383354799821974,0.29751501623541116,0.26411886720193756,0.2835657447576523,0.27318717297166584
7,carry,action_words,verbs,0.19937958242371678,0.1774279361492709,0.2217367548495531,0.219091734290123,0.1816836040880945,0.19721920631433787
8,catch,action_words,verbs,0.21515126330287834,0.2677616626024246,0.2028662595897913,0.17592795037974915,0.19664876328574288,0.21828178159500422
9,chase,action_words,verbs,0.23553662411868573,0.17922858810052275,0.15956525169312955,0.16451325042075232,0.13190754018723966,0.14572133608162402
10,clap,action_words,verbs,0.19030061904340984,0.22805928125193245,0.20182883255183698,0.19370108372286746,0.19595217228763634,0.21502553913742303
11,clean,action_words,verbs,0.29685608111321926,0.25813251323997977,0.2580356097055806,0.28760546669363973,0.30723982970965535,0.28657234969892
12,climb,action_words,verbs,0.22588973641395568,0.23364829369820656,0.23243403024971485,0.22711789372720217,0.232659593783319,0.26271055117249487
13,close,action_words,verbs,0.1828610125929117,0.1796298344668589,0.1642633279491412,0.13917544464531698,0.18737854463979603,0.14676911551505328
14,cook,action_words,verbs,0.39411405277879613,0.3242836601100862,0.37777830781415106,0.3882259757895219,0.3488645015284419,0.3520622171461582
15,cover,action_words,verbs,0.13884993009269236,0.13338378175265259,0.15308401782653833,0.1557198219785565,0.1704017587594296,0.1685221671230263
16,cry,action_words,verbs,0.2643840301781893,0.251824252307415,0.23287211750683032,0.27014550877114135,0.28447688221931455,0.2321217030286789
17,cut,action_words,verbs,0.21377696953713893,0.2023122150450945,0.22541157379746438,0.2556725918315351,0.20296056475490332,0.19335554461730153
18,dance,action_words,verbs,0.23868953082710503,0.21010215129507215,0.2705199032237655,0.2719572916822998,0.23753607417974207,0.24479549202240175
19,draw,action_words,verbs,0.1876699546352029,0.19688285102969721,0.1501264341175556,0.17706873845309018,0.17708038744565688,0.18687946447416356
20,drive,action_words,verbs,0.1686548689380288,0.13313477968468385,0.1788213076069951,0.15812275724278557,0.18042002500672089,0.15776035307269348
21,drop,action_words,verbs,0.19731875469810084,0.21463891432473534,0.2025949549343851,0.21687950684051766,0.22192216095411116,0.16934501491487025
22,dry,action_words,verbs,0.25461805376567337,0.2701777411918891,0.28246102717361954,0.303125993593743,0.28460493409319926,0.22773150864400363
23,dump,action_words,verbs,0.26247934754937885,0.23002824001014233,0.22059576821170354,0.22626966703683138,0.19973539039492608,0.2493095014244318
24,eat,action_words,verbs,0.3548830710351467,0.36283001899719236,0.33396847114751216,0.3406987323572761,0.3241975873708725,0.28608926944434643
25,fall,action_words,verbs,0.23380343774333595,0.23992512943713287,0.19931793936035214,0.18378981180927334,0.24389991064866384,0.19857990114312424
26,feed,action_words,verbs,0.17825248631599702,0.17652661353349686,0.13091207251540923,0.19472675025463104,0.1923142729534043,0.18951376775900522
27,find,action_words,verbs,0.2914015525265744,0.297277745231986,0.29527586678925316,0.30251024075244604,0.2650819530710578,0.2839510848745704
28,finish,action_words,verbs,0.13019769017895064,0.140990998595953,0.12032174976433024,0.134552045725286,0.1269296756671632,0.12887329287413093
29,fit,action_words,verbs,0.16026740440314538,0.18817818500101566,0.15478402096778154,0.1779050387442112,0.16159841809421777,0.13018223103135823
30,fix,action_words,verbs,0.2612194113041225,0.22382026966661214,0.26537397503852844,0.2697985164821148,0.24286177270114423,0.23449290386940302
31,get,action_words,verbs,0.3586509091158708,0.39199527440702214,0.3924967779924995,0.39076600772769826,0.40307605441878824,0.38851779085748334
32,give,action_words,verbs,0.33414284847676756,0.27047982094809414,0.2953542266972363,0.30191458351910117,0.2456537052989006,0.28637971846680893
33,go,action_words,verbs,0.3512450009584427,0.27464672923088074,0.3154082763940096,0.36653782427310944,0.2926971996203065,0.2716050906216397
34,hate,action_words,verbs,0.1952577529377059,0.2239443085466822,0.19006519030560465,0.1658915415602295,0.1788750750012696,0.16197952510494934
35,have,action_words,verbs,0.3237965687876567,0.350261604961227,0.3248814261134933,0.3166914200410247,0.36775147169828415,0.3195672631263733
36,hear,action_words,verbs,0.3698613792657852,0.32642051242291925,0.3240419804222054,0.32674169422764526,0.33621782474219797,0.30868957210332154
37,help,action_words,verbs,0.15012722718529403,0.18048855000072056,0.16638067675133547,0.15159394074645308,0.15743322344496846,0.17550591317315897
38,hide,action_words,verbs,0.2051732456777245,0.21276326589286326,0.20920306518673898,0.21591584541295705,0.21848388016223907,0.18452195293809237
39,hit,action_words,verbs,0.27506285198032854,0.21224904330447317,0.24506375110811657,0.3022769931703806,0.2449321652713575,0.24973692392048083
40,hold,action_words,verbs,0.24328340794891118,0.2345521935261786,0.26334059569570756,0.2815055910497904,0.22028465019538998,0.25039318968590935
