,local,global
through,0.0013888154711042132,0.21152462582096154
next,0.0017838509459244577,0.26009018776245707
yellow,0.0019185920556386313,0.25507955224742707
bear,0.0015855142048427037,0.15288697928145556
lot,0.0017491997899235906,0.28137681711922613
buy,0.0013774585079502416,0.178020853578172
hat,0.0012644510115346601,0.25067095410467144
pick,0.0014839082956314086,0.2981773319695301
many,0.0016370898968464619,0.19358219857569248
only,0.0010612294787452335,0.3038664892322033
foot,0.0014098435640335083,0.20363466747554837
four,0.0006903602230933405,0.17863059315083485
by,0.0017494803125208075,0.2900250205261241
walk,0.0014572824750627791,0.2039430076307196
start,0.002183140892731516,0.2814401152735221
top,0.0013150384551600407,0.2825416027472638
eye,0.0016625996898202336,0.3367701203590372
long,0.0016217296187942092,0.23525309908253667
stop,0.002047409117221832,0.41706672558972535
anything,0.001241541270053748,0.20513152319610028
after,0.00172998309135437,0.25111226775397244
hair,0.0007091049225099625,0.2633802560350179
move,0.0016661331057548523,0.30479895928259637
nose,0.0012219667434692383,0.27927082768583333
five,0.0005265712738037109,0.2390942146254318
animal,0.001659519532147576,0.2998476153998232
hi,0.0016140984861474287,0.2235380856449889
morning,0.002181846234533522,0.27292384024534255
draw,0.0014504376384947035,0.20180725538989486
before,0.0010128498077392578,0.29670957235187734
run,0.0014569147213085278,0.2004370729154703
cup,0.0010774238356228533,0.24896135959999566
milk,0.0007720235735177994,0.21834954432448672
their,0.00217278173991612,0.1920957534169504
orange,0.0015793117609891024,0.19568747996928515
shoe,0.0004077799179974724,0.23573863833127395
pull,0.0009194251738096538,0.2654673440334906
our,0.0018403300872215857,0.3090447087909639
stay,0.0012577433843870421,0.24863357856990542
fish,0.0023092708072146853,0.2750344354356723
honey,0.0013635582045504922,0.3291451190833682
tea,0.00029955761773245676,0.21735735712902726
last,0.0016868662189792943,0.1930402296032715
drive,0.0006296217441558837,0.22499827660775085
hurt,0.0014317020391806578,0.19322248782210028
mouth,0.0010868310928344727,0.27626717676721524
tree,0.0012859265009562174,0.1545390014886695
cow,0.0007063115344328038,0.28258387903130167
ask,0.0024886727333068848,0.318997276099763
juice,0.0006935650652105159,0.15249012938486484
silly,0.0019076699163855576,0.3244664995620059
wash,0.0006131511746030865,0.21962277951627707
pig,0.0016242736264279014,0.3137930701900171
pardon,0.002152472734451294,0.2901000655043362
room,0.0022738688700907938,0.2489790572039694
write,0.0008751669445553342,0.16965412193603935
night,0.001284120544310539,0.21507394438334249
together,0.0016872286796569824,0.2480466056374805
floor,0.0011376111130965384,0.2555302061141662
fit,0.0013747101738339378,0.20011576867220449
truck,0.0007254496598855043,0.23217932100856564
sing,0.0014322745172600996,0.23669204233224783
must,0.002081615360159623,0.30943323311107784
shop,0.0010634290205465782,0.3076849743495105
egg,0.0019937217235565185,0.19694653107327453
food,0.0005428354914595442,0.2921840100428116
bag,0.0008830842044618395,0.3053339759487611
hard,0.0015934525534164073,0.35352231405381906
new,0.0020593710061980455,0.31537594843501293
paper,0.001448375337264117,0.2348921957043505
outside,0.002084825283441788,0.2846427260641905
letter,0.0005549209458487374,0.20430467626556292
close,0.002496921353869968,0.25074233546909863
stand,0.0014381596916600277,0.2652812971667652
number,0.0007628062192131491,0.17924795616145928
sorry,0.0017633714326998082,0.2680162020764406
bird,0.002465706883054791,0.42587318295725285
feel,0.0016406629143691643,0.24272477693815298
face,0.001285780043829055,0.27470662163240744
elephant,0.0012469906359910965,0.17628942220911237
wear,0.000892885857158237,0.1529926304678586
jump,0.0012319347797295987,0.3061078445645461
bye,0.001394796371459961,0.23761019694092678
though,0.001829357523667185,0.3794885877874762
ride,0.000885636465890067,0.2143009639952016
friend,0.0014048084616661073,0.3415496463806238
clean,0.0011403576747791187,0.3340172808506471
sound,0.002537250518798828,0.28176662218549287
noise,0.001835796891189203,0.23239958066481958
inside,0.002074429863377621,0.20649977061413005
great,0.0016104813778039181,0.30572373230120076
apple,0.0004389354160853795,0.25403494118663916
hot,0.0007748648524284363,0.2625814486233282
cut,0.001259002930078751,0.2652486630074101
job,0.0015089263518651326,0.3550445620920466
uhoh,0.0011457502841949463,0.3058998495309605
old,0.0023295313119888307,0.3217961084188057
enough,0.0015695288374617292,0.28195502337017686
yet,0.0013237987693987395,0.31995870447021957
